"time_steps","fancy-sweep-9 - _step","fancy-sweep-9 - _step__MIN","fancy-sweep-9 - _step__MAX","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean__MIN","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean__MAX","fragrant-sweep-8 - _step","fragrant-sweep-8 - _step__MIN","fragrant-sweep-8 - _step__MAX","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean__MIN","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean__MAX","deft-sweep-7 - _step","deft-sweep-7 - _step__MIN","deft-sweep-7 - _step__MAX","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean__MIN","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean__MAX","treasured-sweep-6 - _step","treasured-sweep-6 - _step__MIN","treasured-sweep-6 - _step__MAX","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean__MIN","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-5 - _step","pleasant-sweep-5 - _step__MIN","pleasant-sweep-5 - _step__MAX","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean__MAX","scarlet-sweep-4 - _step","scarlet-sweep-4 - _step__MIN","scarlet-sweep-4 - _step__MAX","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","serene-sweep-2 - _step","serene-sweep-2 - _step__MIN","serene-sweep-2 - _step__MAX","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean__MIN","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean__MAX","zesty-sweep-3 - _step","zesty-sweep-3 - _step__MIN","zesty-sweep-3 - _step__MAX","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","gentle-sweep-1 - _step","gentle-sweep-1 - _step__MIN","gentle-sweep-1 - _step__MAX","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX","helpful-sweep-3 - _step","helpful-sweep-3 - _step__MIN","helpful-sweep-3 - _step__MAX","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX"
"297500","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091","175","175","175","0.7272727272727272","0.7272727272727272","0.7272727272727272","175","175","175","0.8181818181818182","0.8181818181818182","0.8181818181818182","175","175","175","0.7575757575757577","0.7575757575757577","0.7575757575757577","175","175","175","0.5454545454545454","0.5454545454545454","0.5454545454545454","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091","175","175","175","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"299200","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.7272727272727272","0.7272727272727272","0.7272727272727272","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.8787878787878788","0.8787878787878788","0.8787878787878788","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091","176","176","176","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"300900","177","177","177","0.6969696969696969","0.6969696969696969","0.6969696969696969","177","177","177","0.7272727272727272","0.7272727272727272","0.7272727272727272","177","177","177","0.9090909090909091","0.9090909090909091","0.9090909090909091","177","177","177","0.9090909090909091","0.9090909090909091","0.9090909090909091","177","177","177","0.9090909090909091","0.9090909090909091","0.9090909090909091","177","177","177","0.8787878787878788","0.8787878787878788","0.8787878787878788","177","177","177","0.7575757575757575","0.7575757575757575","0.7575757575757575","177","177","177","0.9090909090909091","0.9090909090909091","0.9090909090909091","177","177","177","0.9090909090909091","0.9090909090909091","0.9090909090909091","177","177","177","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"302600","178","178","178","0.8787878787878788","0.8787878787878788","0.8787878787878788","178","178","178","0.7575757575757575","0.7575757575757575","0.7575757575757575","178","178","178","0.8484848484848485","0.8484848484848485","0.8484848484848485","178","178","178","0.8484848484848485","0.8484848484848485","0.8484848484848485","178","178","178","0.9090909090909091","0.9090909090909091","0.9090909090909091","178","178","178","0.9090909090909091","0.9090909090909091","0.9090909090909091","178","178","178","0.7575757575757575","0.7575757575757575","0.7575757575757575","178","178","178","0.606060606060606","0.606060606060606","0.606060606060606","178","178","178","0.9090909090909091","0.9090909090909091","0.9090909090909091","178","178","178","0.787878787878788","0.787878787878788","0.787878787878788"
"304300","179","179","179","0.7575757575757575","0.7575757575757575","0.7575757575757575","179","179","179","0.9090909090909091","0.9090909090909091","0.9090909090909091","179","179","179","0.9090909090909091","0.9090909090909091","0.9090909090909091","179","179","179","0.8484848484848485","0.8484848484848485","0.8484848484848485","179","179","179","0.8787878787878788","0.8787878787878788","0.8787878787878788","179","179","179","0.8484848484848485","0.8484848484848485","0.8484848484848485","179","179","179","0.9090909090909091","0.9090909090909091","0.9090909090909091","179","179","179","0.6969696969696969","0.6969696969696969","0.6969696969696969","179","179","179","0.9090909090909091","0.9090909090909091","0.9090909090909091","179","179","179","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"306000","180","180","180","0.6969696969696969","0.6969696969696969","0.6969696969696969","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.8787878787878788","0.8787878787878788","0.8787878787878788","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.9090909090909091","0.9090909090909091","0.9090909090909091","180","180","180","0.7575757575757575","0.7575757575757575","0.7575757575757575","180","180","180","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"307700","181","181","181","0.8787878787878788","0.8787878787878788","0.8787878787878788","181","181","181","0.8181818181818182","0.8181818181818182","0.8181818181818182","181","181","181","0.9090909090909091","0.9090909090909091","0.9090909090909091","181","181","181","0.8787878787878788","0.8787878787878788","0.8787878787878788","181","181","181","0.9090909090909091","0.9090909090909091","0.9090909090909091","181","181","181","0.7575757575757575","0.7575757575757575","0.7575757575757575","181","181","181","0.9090909090909091","0.9090909090909091","0.9090909090909091","181","181","181","0.787878787878788","0.787878787878788","0.787878787878788","181","181","181","0.9090909090909091","0.9090909090909091","0.9090909090909091","181","181","181","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"309400","182","182","182","0.9090909090909091","0.9090909090909091","0.9090909090909091","182","182","182","0.9090909090909091","0.9090909090909091","0.9090909090909091","182","182","182","0.9090909090909091","0.9090909090909091","0.9090909090909091","182","182","182","0.787878787878788","0.787878787878788","0.787878787878788","182","182","182","0.9090909090909091","0.9090909090909091","0.9090909090909091","182","182","182","0.7272727272727272","0.7272727272727272","0.7272727272727272","182","182","182","0.6060606060606061","0.6060606060606061","0.6060606060606061","182","182","182","0.7575757575757575","0.7575757575757575","0.7575757575757575","182","182","182","0.8484848484848485","0.8484848484848485","0.8484848484848485","182","182","182","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"311100","183","183","183","0.9090909090909091","0.9090909090909091","0.9090909090909091","183","183","183","0.9090909090909091","0.9090909090909091","0.9090909090909091","183","183","183","0.8787878787878788","0.8787878787878788","0.8787878787878788","183","183","183","0.9090909090909091","0.9090909090909091","0.9090909090909091","183","183","183","0.6969696969696969","0.6969696969696969","0.6969696969696969","183","183","183","0.787878787878788","0.787878787878788","0.787878787878788","183","183","183","0.6969696969696969","0.6969696969696969","0.6969696969696969","183","183","183","0.8787878787878788","0.8787878787878788","0.8787878787878788","183","183","183","0.9090909090909091","0.9090909090909091","0.9090909090909091","183","183","183","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"312800","184","184","184","0.9090909090909091","0.9090909090909091","0.9090909090909091","184","184","184","0.9090909090909091","0.9090909090909091","0.9090909090909091","184","184","184","0.9090909090909091","0.9090909090909091","0.9090909090909091","184","184","184","0.8484848484848485","0.8484848484848485","0.8484848484848485","184","184","184","0.6969696969696969","0.6969696969696969","0.6969696969696969","184","184","184","0.8484848484848485","0.8484848484848485","0.8484848484848485","184","184","184","0.8787878787878788","0.8787878787878788","0.8787878787878788","184","184","184","0.8181818181818182","0.8181818181818182","0.8181818181818182","184","184","184","0.7575757575757575","0.7575757575757575","0.7575757575757575","184","184","184","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"314500","185","185","185","0.8787878787878788","0.8787878787878788","0.8787878787878788","185","185","185","0.7272727272727272","0.7272727272727272","0.7272727272727272","185","185","185","0.9090909090909091","0.9090909090909091","0.9090909090909091","185","185","185","0.8787878787878788","0.8787878787878788","0.8787878787878788","185","185","185","0.6969696969696969","0.6969696969696969","0.6969696969696969","185","185","185","0.8787878787878788","0.8787878787878788","0.8787878787878788","185","185","185","0.8787878787878788","0.8787878787878788","0.8787878787878788","185","185","185","0.7575757575757575","0.7575757575757575","0.7575757575757575","185","185","185","0.6969696969696969","0.6969696969696969","0.6969696969696969","185","185","185","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"316200","186","186","186","0.8484848484848485","0.8484848484848485","0.8484848484848485","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091","186","186","186","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"317900","187","187","187","0.7878787878787877","0.7878787878787877","0.7878787878787877","187","187","187","0.7575757575757575","0.7575757575757575","0.7575757575757575","187","187","187","0.8787878787878788","0.8787878787878788","0.8787878787878788","187","187","187","0.9090909090909091","0.9090909090909091","0.9090909090909091","187","187","187","0.9090909090909091","0.9090909090909091","0.9090909090909091","187","187","187","0.9090909090909091","0.9090909090909091","0.9090909090909091","187","187","187","0.8787878787878788","0.8787878787878788","0.8787878787878788","187","187","187","0.8181818181818182","0.8181818181818182","0.8181818181818182","187","187","187","0.9090909090909091","0.9090909090909091","0.9090909090909091","187","187","187","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"319600","188","188","188","0.9090909090909091","0.9090909090909091","0.9090909090909091","188","188","188","0.6060606060606061","0.6060606060606061","0.6060606060606061","188","188","188","0.787878787878788","0.787878787878788","0.787878787878788","188","188","188","0.7272727272727272","0.7272727272727272","0.7272727272727272","188","188","188","0.9090909090909091","0.9090909090909091","0.9090909090909091","188","188","188","0.7575757575757575","0.7575757575757575","0.7575757575757575","188","188","188","0.8787878787878788","0.8787878787878788","0.8787878787878788","188","188","188","0.5757575757575758","0.5757575757575758","0.5757575757575758","188","188","188","0.6969696969696969","0.6969696969696969","0.6969696969696969","188","188","188","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"321300","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.8484848484848485","0.8484848484848485","0.8484848484848485","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.7878787878787877","0.7878787878787877","0.7878787878787877","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.9090909090909091","0.9090909090909091","0.9090909090909091","189","189","189","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"323000","190","190","190","0.8181818181818182","0.8181818181818182","0.8181818181818182","190","190","190","0.9090909090909091","0.9090909090909091","0.9090909090909091","190","190","190","0.7575757575757575","0.7575757575757575","0.7575757575757575","190","190","190","0.5757575757575757","0.5757575757575757","0.5757575757575757","190","190","190","0.7272727272727272","0.7272727272727272","0.7272727272727272","190","190","190","0.9090909090909091","0.9090909090909091","0.9090909090909091","190","190","190","0.5151515151515151","0.5151515151515151","0.5151515151515151","190","190","190","0.8787878787878788","0.8787878787878788","0.8787878787878788","190","190","190","0.8484848484848485","0.8484848484848485","0.8484848484848485","190","190","190","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"324700","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091","191","191","191","0.8484848484848485","0.8484848484848485","0.8484848484848485","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091","191","191","191","0.8484848484848485","0.8484848484848485","0.8484848484848485","191","191","191","0.7272727272727272","0.7272727272727272","0.7272727272727272","191","191","191","0.8484848484848485","0.8484848484848485","0.8484848484848485","191","191","191","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"326400","192","192","192","0.7575757575757575","0.7575757575757575","0.7575757575757575","192","192","192","0.9090909090909091","0.9090909090909091","0.9090909090909091","192","192","192","0.8787878787878788","0.8787878787878788","0.8787878787878788","192","192","192","0.9090909090909091","0.9090909090909091","0.9090909090909091","192","192","192","0.7272727272727272","0.7272727272727272","0.7272727272727272","192","192","192","0.8484848484848485","0.8484848484848485","0.8484848484848485","192","192","192","0.8787878787878788","0.8787878787878788","0.8787878787878788","192","192","192","0.9090909090909091","0.9090909090909091","0.9090909090909091","192","192","192","0.9090909090909091","0.9090909090909091","0.9090909090909091","192","192","192","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"328100","193","193","193","0.9090909090909091","0.9090909090909091","0.9090909090909091","193","193","193","0.9090909090909091","0.9090909090909091","0.9090909090909091","193","193","193","0.8787878787878788","0.8787878787878788","0.8787878787878788","193","193","193","0.8484848484848485","0.8484848484848485","0.8484848484848485","193","193","193","0.6969696969696969","0.6969696969696969","0.6969696969696969","193","193","193","0.7575757575757575","0.7575757575757575","0.7575757575757575","193","193","193","0.8787878787878788","0.8787878787878788","0.8787878787878788","193","193","193","0.9090909090909091","0.9090909090909091","0.9090909090909091","193","193","193","0.6969696969696969","0.6969696969696969","0.6969696969696969","193","193","193","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"329800","194","194","194","0.8787878787878788","0.8787878787878788","0.8787878787878788","194","194","194","0.8484848484848485","0.8484848484848485","0.8484848484848485","194","194","194","0.9090909090909091","0.9090909090909091","0.9090909090909091","194","194","194","0.9090909090909091","0.9090909090909091","0.9090909090909091","194","194","194","0.9090909090909091","0.9090909090909091","0.9090909090909091","194","194","194","0.9090909090909091","0.9090909090909091","0.9090909090909091","194","194","194","0.8484848484848485","0.8484848484848485","0.8484848484848485","194","194","194","0.8484848484848485","0.8484848484848485","0.8484848484848485","194","194","194","0.8484848484848485","0.8484848484848485","0.8484848484848485","194","194","194","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"331500","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.8787878787878788","0.8787878787878788","0.8787878787878788","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.8181818181818182","0.8181818181818182","0.8181818181818182","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.9090909090909091","0.9090909090909091","0.9090909090909091","195","195","195","0.787878787878788","0.787878787878788","0.787878787878788","195","195","195","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"333200","196","196","196","0.8484848484848485","0.8484848484848485","0.8484848484848485","196","196","196","0.8484848484848485","0.8484848484848485","0.8484848484848485","196","196","196","0.7575757575757575","0.7575757575757575","0.7575757575757575","196","196","196","0.9090909090909091","0.9090909090909091","0.9090909090909091","196","196","196","0.8484848484848485","0.8484848484848485","0.8484848484848485","196","196","196","0.9090909090909091","0.9090909090909091","0.9090909090909091","196","196","196","0.7575757575757575","0.7575757575757575","0.7575757575757575","196","196","196","0.8484848484848485","0.8484848484848485","0.8484848484848485","196","196","196","0.7575757575757577","0.7575757575757577","0.7575757575757577","196","196","196","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"334900","197","197","197","0.7575757575757575","0.7575757575757575","0.7575757575757575","197","197","197","0.9090909090909091","0.9090909090909091","0.9090909090909091","197","197","197","0.6969696969696969","0.6969696969696969","0.6969696969696969","197","197","197","0.9090909090909091","0.9090909090909091","0.9090909090909091","197","197","197","0.9090909090909091","0.9090909090909091","0.9090909090909091","197","197","197","0.9090909090909091","0.9090909090909091","0.9090909090909091","197","197","197","0.787878787878788","0.787878787878788","0.787878787878788","197","197","197","0.8787878787878788","0.8787878787878788","0.8787878787878788","197","197","197","0.8484848484848485","0.8484848484848485","0.8484848484848485","197","197","197","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"336600","198","198","198","0.6969696969696969","0.6969696969696969","0.6969696969696969","198","198","198","0.7878787878787877","0.7878787878787877","0.7878787878787877","198","198","198","0.7272727272727272","0.7272727272727272","0.7272727272727272","198","198","198","0.8787878787878788","0.8787878787878788","0.8787878787878788","198","198","198","0.9090909090909091","0.9090909090909091","0.9090909090909091","198","198","198","0.8787878787878788","0.8787878787878788","0.8787878787878788","198","198","198","0.9090909090909091","0.9090909090909091","0.9090909090909091","198","198","198","0.9090909090909091","0.9090909090909091","0.9090909090909091","198","198","198","0.9090909090909091","0.9090909090909091","0.9090909090909091","198","198","198","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"338300","199","199","199","0.9090909090909091","0.9090909090909091","0.9090909090909091","199","199","199","0.9090909090909091","0.9090909090909091","0.9090909090909091","199","199","199","0.7575757575757577","0.7575757575757577","0.7575757575757577","199","199","199","0.8787878787878788","0.8787878787878788","0.8787878787878788","199","199","199","0.9090909090909091","0.9090909090909091","0.9090909090909091","199","199","199","0.8484848484848485","0.8484848484848485","0.8484848484848485","199","199","199","0.9090909090909091","0.9090909090909091","0.9090909090909091","199","199","199","0.7575757575757575","0.7575757575757575","0.7575757575757575","199","199","199","0.7272727272727272","0.7272727272727272","0.7272727272727272","199","199","199","0.787878787878788","0.787878787878788","0.787878787878788"
"340000","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.6969696969696969","0.6969696969696969","0.6969696969696969","200","200","200","0.6060606060606061","0.6060606060606061","0.6060606060606061","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.8787878787878788","0.8787878787878788","0.8787878787878788","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091","200","200","200","0.787878787878788","0.787878787878788","0.787878787878788","200","200","200","0.8181818181818182","0.8181818181818182","0.8181818181818182","200","200","200","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"341700","201","201","201","0.7272727272727272","0.7272727272727272","0.7272727272727272","201","201","201","0.7272727272727272","0.7272727272727272","0.7272727272727272","201","201","201","0.8181818181818182","0.8181818181818182","0.8181818181818182","201","201","201","0.9090909090909091","0.9090909090909091","0.9090909090909091","201","201","201","0.8181818181818182","0.8181818181818182","0.8181818181818182","201","201","201","0.8787878787878788","0.8787878787878788","0.8787878787878788","201","201","201","0.8787878787878788","0.8787878787878788","0.8787878787878788","201","201","201","0.787878787878788","0.787878787878788","0.787878787878788","201","201","201","0.9090909090909091","0.9090909090909091","0.9090909090909091","201","201","201","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"343400","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.8484848484848485","0.8484848484848485","0.8484848484848485","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.7575757575757575","0.7575757575757575","0.7575757575757575","202","202","202","0.7575757575757575","0.7575757575757575","0.7575757575757575","202","202","202","0.8787878787878788","0.8787878787878788","0.8787878787878788","202","202","202","0.8787878787878788","0.8787878787878788","0.8787878787878788","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091","202","202","202","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"345100","203","203","203","0.787878787878788","0.787878787878788","0.787878787878788","203","203","203","0.9090909090909091","0.9090909090909091","0.9090909090909091","203","203","203","0.8181818181818182","0.8181818181818182","0.8181818181818182","203","203","203","0.9090909090909091","0.9090909090909091","0.9090909090909091","203","203","203","0.9090909090909091","0.9090909090909091","0.9090909090909091","203","203","203","0.8181818181818182","0.8181818181818182","0.8181818181818182","203","203","203","0.9090909090909091","0.9090909090909091","0.9090909090909091","203","203","203","0.8181818181818182","0.8181818181818182","0.8181818181818182","203","203","203","0.8484848484848485","0.8484848484848485","0.8484848484848485","203","203","203","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"346800","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.7575757575757575","0.7575757575757575","0.7575757575757575","204","204","204","0.8787878787878788","0.8787878787878788","0.8787878787878788","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.42424242424242425","0.42424242424242425","0.42424242424242425","204","204","204","0.9090909090909091","0.9090909090909091","0.9090909090909091","204","204","204","0.8787878787878788","0.8787878787878788","0.8787878787878788","204","204","204","0.7878787878787877","0.7878787878787877","0.7878787878787877","204","204","204","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"348500","205","205","205","0.9090909090909091","0.9090909090909091","0.9090909090909091","205","205","205","0.7575757575757575","0.7575757575757575","0.7575757575757575","205","205","205","0.7575757575757577","0.7575757575757577","0.7575757575757577","205","205","205","0.9090909090909091","0.9090909090909091","0.9090909090909091","205","205","205","0.8787878787878788","0.8787878787878788","0.8787878787878788","205","205","205","0.7878787878787877","0.7878787878787877","0.7878787878787877","205","205","205","0.9090909090909091","0.9090909090909091","0.9090909090909091","205","205","205","0.8484848484848485","0.8484848484848485","0.8484848484848485","205","205","205","0.9090909090909091","0.9090909090909091","0.9090909090909091","205","205","205","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"350200","206","206","206","0.6060606060606061","0.6060606060606061","0.6060606060606061","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.7272727272727272","0.7272727272727272","0.7272727272727272","206","206","206","0.9090909090909091","0.9090909090909091","0.9090909090909091","206","206","206","0.7272727272727272","0.7272727272727272","0.7272727272727272","206","206","206","0.8787878787878788","0.8787878787878788","0.8787878787878788","206","206","206","0.8787878787878788","0.8787878787878788","0.8787878787878788","206","206","206","0.8484848484848485","0.8484848484848485","0.8484848484848485","206","206","206","0.8787878787878788","0.8787878787878788","0.8787878787878788","206","206","206","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"351900","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.8787878787878788","0.8787878787878788","0.8787878787878788","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.9090909090909091","0.9090909090909091","0.9090909090909091","207","207","207","0.8787878787878788","0.8787878787878788","0.8787878787878788","207","207","207","0.6666666666666666","0.6666666666666666","0.6666666666666666","207","207","207","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"353600","208","208","208","0.8181818181818182","0.8181818181818182","0.8181818181818182","208","208","208","0.7575757575757575","0.7575757575757575","0.7575757575757575","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.8181818181818182","0.8181818181818182","0.8181818181818182","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.8787878787878788","0.8787878787878788","0.8787878787878788","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091","208","208","208","0.6969696969696969","0.6969696969696969","0.6969696969696969","208","208","208","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"355300","209","209","209","0.7878787878787877","0.7878787878787877","0.7878787878787877","209","209","209","0.8181818181818182","0.8181818181818182","0.8181818181818182","209","209","209","0.9090909090909091","0.9090909090909091","0.9090909090909091","209","209","209","0.8484848484848485","0.8484848484848485","0.8484848484848485","209","209","209","0.9090909090909091","0.9090909090909091","0.9090909090909091","209","209","209","0.9090909090909091","0.9090909090909091","0.9090909090909091","209","209","209","0.8181818181818182","0.8181818181818182","0.8181818181818182","209","209","209","0.8484848484848485","0.8484848484848485","0.8484848484848485","209","209","209","0.9090909090909091","0.9090909090909091","0.9090909090909091","209","209","209","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"357000","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.8181818181818182","0.8181818181818182","0.8181818181818182","210","210","210","0.6666666666666666","0.6666666666666666","0.6666666666666666","210","210","210","0.8484848484848485","0.8484848484848485","0.8484848484848485","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091","210","210","210","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"358700","211","211","211","0.9090909090909091","0.9090909090909091","0.9090909090909091","211","211","211","0.9090909090909091","0.9090909090909091","0.9090909090909091","211","211","211","0.8484848484848485","0.8484848484848485","0.8484848484848485","211","211","211","0.9090909090909091","0.9090909090909091","0.9090909090909091","211","211","211","0.8484848484848485","0.8484848484848485","0.8484848484848485","211","211","211","0.8787878787878788","0.8787878787878788","0.8787878787878788","211","211","211","0.8787878787878788","0.8787878787878788","0.8787878787878788","211","211","211","0.9090909090909091","0.9090909090909091","0.9090909090909091","211","211","211","0.8787878787878788","0.8787878787878788","0.8787878787878788","211","211","211","0.8787878787878788","0.8787878787878788","0.8787878787878788"
