"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - episode_waypoints_percent_mean","peach-sweep-10 - episode_waypoints_percent_mean__MIN","peach-sweep-10 - episode_waypoints_percent_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - episode_waypoints_percent_mean","exalted-sweep-9 - episode_waypoints_percent_mean__MIN","exalted-sweep-9 - episode_waypoints_percent_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - episode_waypoints_percent_mean","balmy-sweep-8 - episode_waypoints_percent_mean__MIN","balmy-sweep-8 - episode_waypoints_percent_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - episode_waypoints_percent_mean","still-sweep-7 - episode_waypoints_percent_mean__MIN","still-sweep-7 - episode_waypoints_percent_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - episode_waypoints_percent_mean","graceful-sweep-6 - episode_waypoints_percent_mean__MIN","graceful-sweep-6 - episode_waypoints_percent_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - episode_waypoints_percent_mean","lively-sweep-5 - episode_waypoints_percent_mean__MIN","lively-sweep-5 - episode_waypoints_percent_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - episode_waypoints_percent_mean","astral-sweep-4 - episode_waypoints_percent_mean__MIN","astral-sweep-4 - episode_waypoints_percent_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - episode_waypoints_percent_mean","light-sweep-3 - episode_waypoints_percent_mean__MIN","light-sweep-3 - episode_waypoints_percent_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - episode_waypoints_percent_mean","eternal-sweep-2 - episode_waypoints_percent_mean__MIN","eternal-sweep-2 - episode_waypoints_percent_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - episode_waypoints_percent_mean","hardy-sweep-1 - episode_waypoints_percent_mean__MIN","hardy-sweep-1 - episode_waypoints_percent_mean__MAX"
"346500","17325","17325","17325","0.84","0.84","0.84","17325","17325","17325","0.8618181818181818","0.8618181818181818","0.8618181818181818","17325","17325","17325","0.8363636363636364","0.8363636363636364","0.8363636363636364","17325","17325","17325","0.8145454545454546","0.8145454545454546","0.8145454545454546","17325","17325","17325","0.850909090909091","0.850909090909091","0.850909090909091","17325","17325","17325","0.8290909090909091","0.8290909090909091","0.8290909090909091","17325","17325","17325","0.8145454545454546","0.8145454545454546","0.8145454545454546","17325","17325","17325","0.8436363636363636","0.8436363636363636","0.8436363636363636","17325","17325","17325","0.8363636363636364","0.8363636363636364","0.8363636363636364","17325","17325","17325","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"347000","17350","17350","17350","0.8654545454545454","0.8654545454545454","0.8654545454545454","17350","17350","17350","0.8472727272727273","0.8472727272727273","0.8472727272727273","17350","17350","17350","0.8472727272727273","0.8472727272727273","0.8472727272727273","17350","17350","17350","0.84","0.84","0.84","17350","17350","17350","0.8327272727272728","0.8327272727272728","0.8327272727272728","17350","17350","17350","0.8145454545454546","0.8145454545454546","0.8145454545454546","17350","17350","17350","0.8145454545454546","0.8145454545454546","0.8145454545454546","17350","17350","17350","0.8509090909090908","0.8509090909090908","0.8509090909090908","17350","17350","17350","0.8581818181818182","0.8581818181818182","0.8581818181818182","17350","17350","17350","0.84","0.84","0.84"
"347500","17375","17375","17375","0.8436363636363636","0.8436363636363636","0.8436363636363636","17375","17375","17375","0.8145454545454544","0.8145454545454544","0.8145454545454544","17375","17375","17375","0.8545454545454545","0.8545454545454545","0.8545454545454545","17375","17375","17375","0.8436363636363636","0.8436363636363636","0.8436363636363636","17375","17375","17375","0.8145454545454546","0.8145454545454546","0.8145454545454546","17375","17375","17375","0.7818181818181817","0.7818181818181817","0.7818181818181817","17375","17375","17375","0.8327272727272726","0.8327272727272726","0.8327272727272726","17375","17375","17375","0.8654545454545455","0.8654545454545455","0.8654545454545455","17375","17375","17375","0.8472727272727273","0.8472727272727273","0.8472727272727273","17375","17375","17375","0.8327272727272726","0.8327272727272726","0.8327272727272726"
"348000","17400","17400","17400","0.8036363636363636","0.8036363636363636","0.8036363636363636","17400","17400","17400","0.8145454545454546","0.8145454545454546","0.8145454545454546","17400","17400","17400","0.8545454545454545","0.8545454545454545","0.8545454545454545","17400","17400","17400","0.8581818181818183","0.8581818181818183","0.8581818181818183","17400","17400","17400","0.8","0.8","0.8","17400","17400","17400","0.8","0.8","0.8","17400","17400","17400","0.8472727272727273","0.8472727272727273","0.8472727272727273","17400","17400","17400","0.84","0.84","0.84","17400","17400","17400","0.8327272727272726","0.8327272727272726","0.8327272727272726","17400","17400","17400","0.8290909090909092","0.8290909090909092","0.8290909090909092"
"348500","17425","17425","17425","0.8000000000000002","0.8000000000000002","0.8000000000000002","17425","17425","17425","0.8109090909090908","0.8109090909090908","0.8109090909090908","17425","17425","17425","0.8218181818181819","0.8218181818181819","0.8218181818181819","17425","17425","17425","0.8618181818181818","0.8618181818181818","0.8618181818181818","17425","17425","17425","0.8363636363636364","0.8363636363636364","0.8363636363636364","17425","17425","17425","0.8145454545454546","0.8145454545454546","0.8145454545454546","17425","17425","17425","0.850909090909091","0.850909090909091","0.850909090909091","17425","17425","17425","0.8145454545454546","0.8145454545454546","0.8145454545454546","17425","17425","17425","0.8290909090909089","0.8290909090909089","0.8290909090909089","17425","17425","17425","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"349000","17450","17450","17450","0.8218181818181818","0.8218181818181818","0.8218181818181818","17450","17450","17450","0.8109090909090909","0.8109090909090909","0.8109090909090909","17450","17450","17450","0.7927272727272726","0.7927272727272726","0.7927272727272726","17450","17450","17450","0.8436363636363637","0.8436363636363637","0.8436363636363637","17450","17450","17450","0.8618181818181817","0.8618181818181817","0.8618181818181817","17450","17450","17450","0.8254545454545454","0.8254545454545454","0.8254545454545454","17450","17450","17450","0.8181818181818181","0.8181818181818181","0.8181818181818181","17450","17450","17450","0.8363636363636364","0.8363636363636364","0.8363636363636364","17450","17450","17450","0.8363636363636363","0.8363636363636363","0.8363636363636363","17450","17450","17450","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"349500","17475","17475","17475","0.8145454545454546","0.8145454545454546","0.8145454545454546","17475","17475","17475","0.8036363636363636","0.8036363636363636","0.8036363636363636","17475","17475","17475","0.8327272727272728","0.8327272727272728","0.8327272727272728","17475","17475","17475","0.8363636363636364","0.8363636363636364","0.8363636363636364","17475","17475","17475","0.8545454545454545","0.8545454545454545","0.8545454545454545","17475","17475","17475","0.8072727272727274","0.8072727272727274","0.8072727272727274","17475","17475","17475","0.8072727272727274","0.8072727272727274","0.8072727272727274","17475","17475","17475","0.8363636363636364","0.8363636363636364","0.8363636363636364","17475","17475","17475","0.8363636363636363","0.8363636363636363","0.8363636363636363","17475","17475","17475","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"350000","17500","17500","17500","0.84","0.84","0.84","17500","17500","17500","0.8072727272727274","0.8072727272727274","0.8072727272727274","17500","17500","17500","0.8436363636363636","0.8436363636363636","0.8436363636363636","17500","17500","17500","0.8363636363636363","0.8363636363636363","0.8363636363636363","17500","17500","17500","0.7999999999999998","0.7999999999999998","0.7999999999999998","17500","17500","17500","0.8218181818181818","0.8218181818181818","0.8218181818181818","17500","17500","17500","0.8290909090909092","0.8290909090909092","0.8290909090909092","17500","17500","17500","0.8363636363636364","0.8363636363636364","0.8363636363636364","17500","17500","17500","0.84","0.84","0.84","17500","17500","17500","0.8545454545454545","0.8545454545454545","0.8545454545454545"
"350500","17525","17525","17525","0.8","0.8","0.8","17525","17525","17525","0.8363636363636364","0.8363636363636364","0.8363636363636364","17525","17525","17525","0.7927272727272726","0.7927272727272726","0.7927272727272726","17525","17525","17525","0.8436363636363636","0.8436363636363636","0.8436363636363636","17525","17525","17525","0.7672727272727273","0.7672727272727273","0.7672727272727273","17525","17525","17525","0.8072727272727274","0.8072727272727274","0.8072727272727274","17525","17525","17525","0.8436363636363636","0.8436363636363636","0.8436363636363636","17525","17525","17525","0.8363636363636364","0.8363636363636364","0.8363636363636364","17525","17525","17525","0.8472727272727273","0.8472727272727273","0.8472727272727273","17525","17525","17525","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"351000","17550","17550","17550","0.8036363636363636","0.8036363636363636","0.8036363636363636","17550","17550","17550","0.8290909090909091","0.8290909090909091","0.8290909090909091","17550","17550","17550","0.7927272727272726","0.7927272727272726","0.7927272727272726","17550","17550","17550","0.8254545454545454","0.8254545454545454","0.8254545454545454","17550","17550","17550","0.8072727272727274","0.8072727272727274","0.8072727272727274","17550","17550","17550","0.7963636363636364","0.7963636363636364","0.7963636363636364","17550","17550","17550","0.8218181818181818","0.8218181818181818","0.8218181818181818","17550","17550","17550","0.8363636363636363","0.8363636363636363","0.8363636363636363","17550","17550","17550","0.7999999999999998","0.7999999999999998","0.7999999999999998","17550","17550","17550","0.84","0.84","0.84"
"351500","17575","17575","17575","0.8327272727272726","0.8327272727272726","0.8327272727272726","17575","17575","17575","0.8290909090909091","0.8290909090909091","0.8290909090909091","17575","17575","17575","0.8","0.8","0.8","17575","17575","17575","0.8181818181818182","0.8181818181818182","0.8181818181818182","17575","17575","17575","0.8","0.8","0.8","17575","17575","17575","0.8072727272727274","0.8072727272727274","0.8072727272727274","17575","17575","17575","0.8254545454545454","0.8254545454545454","0.8254545454545454","17575","17575","17575","0.8327272727272726","0.8327272727272726","0.8327272727272726","17575","17575","17575","0.8036363636363636","0.8036363636363636","0.8036363636363636","17575","17575","17575","0.8400000000000002","0.8400000000000002","0.8400000000000002"
"352000","17600","17600","17600","0.8290909090909092","0.8290909090909092","0.8290909090909092","17600","17600","17600","0.8254545454545454","0.8254545454545454","0.8254545454545454","17600","17600","17600","0.850909090909091","0.850909090909091","0.850909090909091","17600","17600","17600","0.8436363636363636","0.8436363636363636","0.8436363636363636","17600","17600","17600","0.7999999999999998","0.7999999999999998","0.7999999999999998","17600","17600","17600","0.8145454545454546","0.8145454545454546","0.8145454545454546","17600","17600","17600","0.8290909090909091","0.8290909090909091","0.8290909090909091","17600","17600","17600","0.8290909090909091","0.8290909090909091","0.8290909090909091","17600","17600","17600","0.8545454545454545","0.8545454545454545","0.8545454545454545","17600","17600","17600","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"352500","17625","17625","17625","0.8218181818181819","0.8218181818181819","0.8218181818181819","17625","17625","17625","0.8363636363636364","0.8363636363636364","0.8363636363636364","17625","17625","17625","0.8472727272727272","0.8472727272727272","0.8472727272727272","17625","17625","17625","0.8181818181818181","0.8181818181818181","0.8181818181818181","17625","17625","17625","0.84","0.84","0.84","17625","17625","17625","0.8","0.8","0.8","17625","17625","17625","0.84","0.84","0.84","17625","17625","17625","0.8145454545454546","0.8145454545454546","0.8145454545454546","17625","17625","17625","0.8618181818181818","0.8618181818181818","0.8618181818181818","17625","17625","17625","0.8472727272727273","0.8472727272727273","0.8472727272727273"
"353000","17650","17650","17650","0.8181818181818182","0.8181818181818182","0.8181818181818182","17650","17650","17650","0.8472727272727273","0.8472727272727273","0.8472727272727273","17650","17650","17650","0.8327272727272726","0.8327272727272726","0.8327272727272726","17650","17650","17650","0.8218181818181818","0.8218181818181818","0.8218181818181818","17650","17650","17650","0.8472727272727273","0.8472727272727273","0.8472727272727273","17650","17650","17650","0.8072727272727274","0.8072727272727274","0.8072727272727274","17650","17650","17650","0.8399999999999999","0.8399999999999999","0.8399999999999999","17650","17650","17650","0.8109090909090908","0.8109090909090908","0.8109090909090908","17650","17650","17650","0.8363636363636364","0.8363636363636364","0.8363636363636364","17650","17650","17650","0.8436363636363636","0.8436363636363636","0.8436363636363636"
"353500","17675","17675","17675","0.8109090909090908","0.8109090909090908","0.8109090909090908","17675","17675","17675","0.8436363636363636","0.8436363636363636","0.8436363636363636","17675","17675","17675","0.7854545454545455","0.7854545454545455","0.7854545454545455","17675","17675","17675","0.8181818181818181","0.8181818181818181","0.8181818181818181","17675","17675","17675","0.8145454545454546","0.8145454545454546","0.8145454545454546","17675","17675","17675","0.8109090909090909","0.8109090909090909","0.8109090909090909","17675","17675","17675","0.8436363636363636","0.8436363636363636","0.8436363636363636","17675","17675","17675","0.7999999999999998","0.7999999999999998","0.7999999999999998","17675","17675","17675","0.7927272727272728","0.7927272727272728","0.7927272727272728","17675","17675","17675","0.8436363636363636","0.8436363636363636","0.8436363636363636"
"354000","17700","17700","17700","0.8472727272727273","0.8472727272727273","0.8472727272727273","17700","17700","17700","0.8327272727272726","0.8327272727272726","0.8327272727272726","17700","17700","17700","0.7854545454545455","0.7854545454545455","0.7854545454545455","17700","17700","17700","0.8145454545454546","0.8145454545454546","0.8145454545454546","17700","17700","17700","0.8072727272727274","0.8072727272727274","0.8072727272727274","17700","17700","17700","0.8290909090909092","0.8290909090909092","0.8290909090909092","17700","17700","17700","0.8545454545454545","0.8545454545454545","0.8545454545454545","17700","17700","17700","0.8145454545454547","0.8145454545454547","0.8145454545454547","17700","17700","17700","0.7999999999999998","0.7999999999999998","0.7999999999999998","17700","17700","17700","0.8472727272727273","0.8472727272727273","0.8472727272727273"
"354500","17725","17725","17725","0.8618181818181817","0.8618181818181817","0.8618181818181817","17725","17725","17725","0.8181818181818182","0.8181818181818182","0.8181818181818182","17725","17725","17725","0.8036363636363636","0.8036363636363636","0.8036363636363636","17725","17725","17725","0.8109090909090908","0.8109090909090908","0.8109090909090908","17725","17725","17725","0.8363636363636364","0.8363636363636364","0.8363636363636364","17725","17725","17725","0.8327272727272726","0.8327272727272726","0.8327272727272726","17725","17725","17725","0.8727272727272727","0.8727272727272727","0.8727272727272727","17725","17725","17725","0.8218181818181819","0.8218181818181819","0.8218181818181819","17725","17725","17725","0.8400000000000002","0.8400000000000002","0.8400000000000002","17725","17725","17725","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"355000","17750","17750","17750","0.8399999999999999","0.8399999999999999","0.8399999999999999","17750","17750","17750","0.8181818181818182","0.8181818181818182","0.8181818181818182","17750","17750","17750","0.7818181818181817","0.7818181818181817","0.7818181818181817","17750","17750","17750","0.8581818181818182","0.8581818181818182","0.8581818181818182","17750","17750","17750","0.84","0.84","0.84","17750","17750","17750","0.8290909090909092","0.8290909090909092","0.8290909090909092","17750","17750","17750","0.8509090909090908","0.8509090909090908","0.8509090909090908","17750","17750","17750","0.8363636363636364","0.8363636363636364","0.8363636363636364","17750","17750","17750","0.8145454545454546","0.8145454545454546","0.8145454545454546","17750","17750","17750","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"355500","17775","17775","17775","0.8363636363636364","0.8363636363636364","0.8363636363636364","17775","17775","17775","0.7890909090909092","0.7890909090909092","0.7890909090909092","17775","17775","17775","0.8181818181818182","0.8181818181818182","0.8181818181818182","17775","17775","17775","0.850909090909091","0.850909090909091","0.850909090909091","17775","17775","17775","0.8436363636363636","0.8436363636363636","0.8436363636363636","17775","17775","17775","0.84","0.84","0.84","17775","17775","17775","0.8363636363636364","0.8363636363636364","0.8363636363636364","17775","17775","17775","0.8363636363636364","0.8363636363636364","0.8363636363636364","17775","17775","17775","0.8072727272727274","0.8072727272727274","0.8072727272727274","17775","17775","17775","0.8400000000000002","0.8400000000000002","0.8400000000000002"
"356000","17800","17800","17800","0.8581818181818183","0.8581818181818183","0.8581818181818183","17800","17800","17800","0.8218181818181819","0.8218181818181819","0.8218181818181819","17800","17800","17800","0.8436363636363636","0.8436363636363636","0.8436363636363636","17800","17800","17800","0.8436363636363636","0.8436363636363636","0.8436363636363636","17800","17800","17800","0.8327272727272726","0.8327272727272726","0.8327272727272726","17800","17800","17800","0.84","0.84","0.84","17800","17800","17800","0.8363636363636364","0.8363636363636364","0.8363636363636364","17800","17800","17800","0.8618181818181818","0.8618181818181818","0.8618181818181818","17800","17800","17800","0.8181818181818182","0.8181818181818182","0.8181818181818182","17800","17800","17800","0.8618181818181817","0.8618181818181817","0.8618181818181817"
"356500","17825","17825","17825","0.8509090909090908","0.8509090909090908","0.8509090909090908","17825","17825","17825","0.8327272727272726","0.8327272727272726","0.8327272727272726","17825","17825","17825","0.84","0.84","0.84","17825","17825","17825","0.8145454545454546","0.8145454545454546","0.8145454545454546","17825","17825","17825","0.8218181818181818","0.8218181818181818","0.8218181818181818","17825","17825","17825","0.8218181818181818","0.8218181818181818","0.8218181818181818","17825","17825","17825","0.8654545454545455","0.8654545454545455","0.8654545454545455","17825","17825","17825","0.84","0.84","0.84","17825","17825","17825","0.8254545454545454","0.8254545454545454","0.8254545454545454","17825","17825","17825","0.8218181818181819","0.8218181818181819","0.8218181818181819"
"357000","17850","17850","17850","0.8254545454545454","0.8254545454545454","0.8254545454545454","17850","17850","17850","0.8254545454545454","0.8254545454545454","0.8254545454545454","17850","17850","17850","0.7963636363636364","0.7963636363636364","0.7963636363636364","17850","17850","17850","0.8","0.8","0.8","17850","17850","17850","0.7927272727272726","0.7927272727272726","0.7927272727272726","17850","17850","17850","0.850909090909091","0.850909090909091","0.850909090909091","17850","17850","17850","0.869090909090909","0.869090909090909","0.869090909090909","17850","17850","17850","0.8763636363636365","0.8763636363636365","0.8763636363636365","17850","17850","17850","0.8472727272727273","0.8472727272727273","0.8472727272727273","17850","17850","17850","0.8109090909090909","0.8109090909090909","0.8109090909090909"
"357500","17875","17875","17875","0.8254545454545454","0.8254545454545454","0.8254545454545454","17875","17875","17875","0.8363636363636364","0.8363636363636364","0.8363636363636364","17875","17875","17875","0.8036363636363636","0.8036363636363636","0.8036363636363636","17875","17875","17875","0.7854545454545455","0.7854545454545455","0.7854545454545455","17875","17875","17875","0.7854545454545455","0.7854545454545455","0.7854545454545455","17875","17875","17875","0.8581818181818183","0.8581818181818183","0.8581818181818183","17875","17875","17875","0.88","0.88","0.88","17875","17875","17875","0.8763636363636365","0.8763636363636365","0.8763636363636365","17875","17875","17875","0.8363636363636364","0.8363636363636364","0.8363636363636364","17875","17875","17875","0.7854545454545455","0.7854545454545455","0.7854545454545455"
"358000","17900","17900","17900","0.8618181818181818","0.8618181818181818","0.8618181818181818","17900","17900","17900","0.8436363636363636","0.8436363636363636","0.8436363636363636","17900","17900","17900","0.8218181818181818","0.8218181818181818","0.8218181818181818","17900","17900","17900","0.8072727272727271","0.8072727272727271","0.8072727272727271","17900","17900","17900","0.7963636363636364","0.7963636363636364","0.7963636363636364","17900","17900","17900","0.8181818181818182","0.8181818181818182","0.8181818181818182","17900","17900","17900","0.8254545454545454","0.8254545454545454","0.8254545454545454","17900","17900","17900","0.8872727272727273","0.8872727272727273","0.8872727272727273","17900","17900","17900","0.8472727272727273","0.8472727272727273","0.8472727272727273","17900","17900","17900","0.7890909090909091","0.7890909090909091","0.7890909090909091"
"358500","17925","17925","17925","0.8181818181818182","0.8181818181818182","0.8181818181818182","17925","17925","17925","0.8436363636363636","0.8436363636363636","0.8436363636363636","17925","17925","17925","0.8545454545454545","0.8545454545454545","0.8545454545454545","17925","17925","17925","0.7890909090909091","0.7890909090909091","0.7890909090909091","17925","17925","17925","0.8145454545454546","0.8145454545454546","0.8145454545454546","17925","17925","17925","0.8290909090909091","0.8290909090909091","0.8290909090909091","17925","17925","17925","0.8218181818181819","0.8218181818181819","0.8218181818181819","17925","17925","17925","0.8654545454545455","0.8654545454545455","0.8654545454545455","17925","17925","17925","0.8327272727272726","0.8327272727272726","0.8327272727272726","17925","17925","17925","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"359000","17950","17950","17950","0.7818181818181817","0.7818181818181817","0.7818181818181817","17950","17950","17950","0.8072727272727274","0.8072727272727274","0.8072727272727274","17950","17950","17950","0.8436363636363636","0.8436363636363636","0.8436363636363636","17950","17950","17950","0.7927272727272726","0.7927272727272726","0.7927272727272726","17950","17950","17950","0.8","0.8","0.8","17950","17950","17950","0.8327272727272726","0.8327272727272726","0.8327272727272726","17950","17950","17950","0.8218181818181818","0.8218181818181818","0.8218181818181818","17950","17950","17950","0.8145454545454546","0.8145454545454546","0.8145454545454546","17950","17950","17950","0.84","0.84","0.84","17950","17950","17950","0.8145454545454546","0.8145454545454546","0.8145454545454546"
"359500","17975","17975","17975","0.8218181818181819","0.8218181818181819","0.8218181818181819","17975","17975","17975","0.8072727272727274","0.8072727272727274","0.8072727272727274","17975","17975","17975","0.8072727272727274","0.8072727272727274","0.8072727272727274","17975","17975","17975","0.8181818181818181","0.8181818181818181","0.8181818181818181","17975","17975","17975","0.8145454545454546","0.8145454545454546","0.8145454545454546","17975","17975","17975","0.8181818181818182","0.8181818181818182","0.8181818181818182","17975","17975","17975","0.8218181818181819","0.8218181818181819","0.8218181818181819","17975","17975","17975","0.8181818181818182","0.8181818181818182","0.8181818181818182","17975","17975","17975","0.8618181818181818","0.8618181818181818","0.8618181818181818","17975","17975","17975","0.8000000000000002","0.8000000000000002","0.8000000000000002"
"360500","18025","18025","18025","0.8000000000000002","0.8000000000000002","0.8000000000000002","18025","18025","18025","0.8109090909090909","0.8109090909090909","0.8109090909090909","18025","18025","18025","0.8254545454545454","0.8254545454545454","0.8254545454545454","18025","18025","18025","0.8327272727272726","0.8327272727272726","0.8327272727272726","18025","18025","18025","0.8654545454545455","0.8654545454545455","0.8654545454545455","18025","18025","18025","0.8145454545454546","0.8145454545454546","0.8145454545454546","18025","18025","18025","0.8618181818181818","0.8618181818181818","0.8618181818181818","18025","18025","18025","0.8145454545454546","0.8145454545454546","0.8145454545454546","18025","18025","18025","0.8400000000000002","0.8400000000000002","0.8400000000000002","18025","18025","18025","0.7927272727272726","0.7927272727272726","0.7927272727272726"
"361000","18050","18050","18050","0.8218181818181819","0.8218181818181819","0.8218181818181819","18050","18050","18050","0.8218181818181819","0.8218181818181819","0.8218181818181819","18050","18050","18050","0.8109090909090909","0.8109090909090909","0.8109090909090909","18050","18050","18050","0.8181818181818181","0.8181818181818181","0.8181818181818181","18050","18050","18050","0.8363636363636364","0.8363636363636364","0.8363636363636364","18050","18050","18050","0.8036363636363636","0.8036363636363636","0.8036363636363636","18050","18050","18050","0.8436363636363636","0.8436363636363636","0.8436363636363636","18050","18050","18050","0.8327272727272728","0.8327272727272728","0.8327272727272728","18050","18050","18050","0.8581818181818182","0.8581818181818182","0.8581818181818182","18050","18050","18050","0.8109090909090908","0.8109090909090908","0.8109090909090908"
"361500","18075","18075","18075","0.8218181818181818","0.8218181818181818","0.8218181818181818","18075","18075","18075","0.8509090909090908","0.8509090909090908","0.8509090909090908","18075","18075","18075","0.8290909090909091","0.8290909090909091","0.8290909090909091","18075","18075","18075","0.8109090909090909","0.8109090909090909","0.8109090909090909","18075","18075","18075","0.8181818181818182","0.8181818181818182","0.8181818181818182","18075","18075","18075","0.7781818181818183","0.7781818181818183","0.7781818181818183","18075","18075","18075","0.8618181818181817","0.8618181818181817","0.8618181818181817","18075","18075","18075","0.8363636363636364","0.8363636363636364","0.8363636363636364","18075","18075","18075","0.8218181818181818","0.8218181818181818","0.8218181818181818","18075","18075","18075","0.8218181818181818","0.8218181818181818","0.8218181818181818"
"362000","18100","18100","18100","0.8","0.8","0.8","18100","18100","18100","0.8472727272727272","0.8472727272727272","0.8472727272727272","18100","18100","18100","0.8145454545454546","0.8145454545454546","0.8145454545454546","18100","18100","18100","0.8327272727272726","0.8327272727272726","0.8327272727272726","18100","18100","18100","0.8472727272727273","0.8472727272727273","0.8472727272727273","18100","18100","18100","0.8036363636363636","0.8036363636363636","0.8036363636363636","18100","18100","18100","0.8181818181818181","0.8181818181818181","0.8181818181818181","18100","18100","18100","0.8145454545454546","0.8145454545454546","0.8145454545454546","18100","18100","18100","0.8254545454545454","0.8254545454545454","0.8254545454545454","18100","18100","18100","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"362500","18125","18125","18125","0.8","0.8","0.8","18125","18125","18125","0.8363636363636364","0.8363636363636364","0.8363636363636364","18125","18125","18125","0.8254545454545454","0.8254545454545454","0.8254545454545454","18125","18125","18125","0.8290909090909091","0.8290909090909091","0.8290909090909091","18125","18125","18125","0.8254545454545454","0.8254545454545454","0.8254545454545454","18125","18125","18125","0.8363636363636364","0.8363636363636364","0.8363636363636364","18125","18125","18125","0.8218181818181818","0.8218181818181818","0.8218181818181818","18125","18125","18125","0.8145454545454546","0.8145454545454546","0.8145454545454546","18125","18125","18125","0.8254545454545454","0.8254545454545454","0.8254545454545454","18125","18125","18125","0.8327272727272726","0.8327272727272726","0.8327272727272726"
"363000","18150","18150","18150","0.8290909090909091","0.8290909090909091","0.8290909090909091","18150","18150","18150","0.8545454545454545","0.8545454545454545","0.8545454545454545","18150","18150","18150","0.818181818181818","0.818181818181818","0.818181818181818","18150","18150","18150","0.8036363636363636","0.8036363636363636","0.8036363636363636","18150","18150","18150","0.8509090909090908","0.8509090909090908","0.8509090909090908","18150","18150","18150","0.8181818181818182","0.8181818181818182","0.8181818181818182","18150","18150","18150","0.8436363636363636","0.8436363636363636","0.8436363636363636","18150","18150","18150","0.8218181818181818","0.8218181818181818","0.8218181818181818","18150","18150","18150","0.8072727272727274","0.8072727272727274","0.8072727272727274","18150","18150","18150","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"363500","18175","18175","18175","0.84","0.84","0.84","18175","18175","18175","0.8327272727272726","0.8327272727272726","0.8327272727272726","18175","18175","18175","0.8036363636363636","0.8036363636363636","0.8036363636363636","18175","18175","18175","0.8109090909090909","0.8109090909090909","0.8109090909090909","18175","18175","18175","0.8654545454545455","0.8654545454545455","0.8654545454545455","18175","18175","18175","0.8072727272727274","0.8072727272727274","0.8072727272727274","18175","18175","18175","0.8763636363636365","0.8763636363636365","0.8763636363636365","18175","18175","18175","0.8218181818181819","0.8218181818181819","0.8218181818181819","18175","18175","18175","0.8072727272727271","0.8072727272727271","0.8072727272727271","18175","18175","18175","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"364000","18200","18200","18200","0.8181818181818182","0.8181818181818182","0.8181818181818182","18200","18200","18200","0.8290909090909091","0.8290909090909091","0.8290909090909091","18200","18200","18200","0.7927272727272728","0.7927272727272728","0.7927272727272728","18200","18200","18200","0.84","0.84","0.84","18200","18200","18200","0.850909090909091","0.850909090909091","0.850909090909091","18200","18200","18200","0.8145454545454546","0.8145454545454546","0.8145454545454546","18200","18200","18200","0.8581818181818182","0.8581818181818182","0.8581818181818182","18200","18200","18200","0.84","0.84","0.84","18200","18200","18200","0.8","0.8","0.8","18200","18200","18200","0.7927272727272726","0.7927272727272726","0.7927272727272726"
"364500","18225","18225","18225","0.8254545454545454","0.8254545454545454","0.8254545454545454","18225","18225","18225","0.8254545454545454","0.8254545454545454","0.8254545454545454","18225","18225","18225","0.8181818181818181","0.8181818181818181","0.8181818181818181","18225","18225","18225","0.850909090909091","0.850909090909091","0.850909090909091","18225","18225","18225","0.8254545454545454","0.8254545454545454","0.8254545454545454","18225","18225","18225","0.8472727272727272","0.8472727272727272","0.8472727272727272","18225","18225","18225","0.8218181818181819","0.8218181818181819","0.8218181818181819","18225","18225","18225","0.8436363636363636","0.8436363636363636","0.8436363636363636","18225","18225","18225","0.7927272727272726","0.7927272727272726","0.7927272727272726","18225","18225","18225","0.8181818181818181","0.8181818181818181","0.8181818181818181"
