"time_steps","snowy-sweep-2 - _step","snowy-sweep-2 - _step__MIN","snowy-sweep-2 - _step__MAX","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-9 - _step","sweet-sweep-9 - _step__MIN","sweet-sweep-9 - _step__MAX","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-8 - _step","pleasant-sweep-8 - _step__MIN","pleasant-sweep-8 - _step__MAX","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MAX","apricot-sweep-7 - _step","apricot-sweep-7 - _step__MIN","apricot-sweep-7 - _step__MAX","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MIN","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MAX","fanciful-sweep-6 - _step","fanciful-sweep-6 - _step__MIN","fanciful-sweep-6 - _step__MAX","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MIN","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MAX","polished-sweep-5 - _step","polished-sweep-5 - _step__MIN","polished-sweep-5 - _step__MAX","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MIN","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MAX","sunny-sweep-4 - _step","sunny-sweep-4 - _step__MIN","sunny-sweep-4 - _step__MAX","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MIN","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MAX","earthy-sweep-3 - _step","earthy-sweep-3 - _step__MIN","earthy-sweep-3 - _step__MAX","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MIN","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MAX","pious-sweep-2 - _step","pious-sweep-2 - _step__MIN","pious-sweep-2 - _step__MAX","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","rich-sweep-1 - _step","rich-sweep-1 - _step__MIN","rich-sweep-1 - _step__MAX","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MIN","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MAX"
"312000","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091","390","390","390","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"313600","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091","392","392","392","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"315200","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091","394","394","394","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"316800","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091","396","396","396","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"318400","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091","398","398","398","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"320000","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091","400","400","400","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"321600","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091","402","402","402","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"323200","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091","404","404","404","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"324800","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091","406","406","406","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"326400","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091","408","408","408","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"328000","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091","410","410","410","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"329600","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091","412","412","412","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"331200","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091","414","414","414","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"332800","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091","416","416","416","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"334400","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091","418","418","418","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"336000","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091","420","420","420","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"337600","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091","422","422","422","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"339200","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091","424","424","424","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"340800","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091","426","426","426","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"342400","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091","428","428","428","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"344000","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091","430","430","430","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"345600","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091","432","432","432","0.8181818181818182","0.8181818181818182","0.8181818181818182","432","432","432","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"347200","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091","434","434","434","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"348800","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.8181818181818182","0.8181818181818182","0.8181818181818182","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091","436","436","436","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"350400","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.8181818181818182","0.8181818181818182","0.8181818181818182","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091","438","438","438","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"352000","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091","440","440","440","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"353600","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091","442","442","442","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"355200","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091","444","444","444","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"356800","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091","446","446","446","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"358400","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091","448","448","448","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"360000","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091","450","450","450","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"361600","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091","452","452","452","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"363200","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091","454","454","454","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"364800","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091","456","456","456","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"366400","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091","458","458","458","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"368000","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091","460","460","460","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"369600","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091","462","462","462","0.9090909090909091","0.9090909090909091","0.9090909090909091"
