"time_steps","wandering-sweep-4 - _step","wandering-sweep-4 - _step__MIN","wandering-sweep-4 - _step__MAX","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-3 - _step","sweet-sweep-3 - _step__MIN","sweet-sweep-3 - _step__MAX","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","lucky-sweep-2 - _step","lucky-sweep-2 - _step__MIN","lucky-sweep-2 - _step__MAX","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean__MIN","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean__MAX","clear-sweep-1 - _step","clear-sweep-1 - _step__MIN","clear-sweep-1 - _step__MAX","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX","playful-sweep-10 - _step","playful-sweep-10 - _step__MIN","playful-sweep-10 - _step__MAX","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean__MIN","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean__MAX","fresh-sweep-8 - _step","fresh-sweep-8 - _step__MIN","fresh-sweep-8 - _step__MAX","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean__MIN","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean__MIN","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean__MAX","good-sweep-4 - _step","good-sweep-4 - _step__MIN","good-sweep-4 - _step__MAX","good-sweep-4 - agent_eval_episode_waypoints_percent_mean","good-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","good-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","sandy-sweep-3 - _step","sandy-sweep-3 - _step__MIN","sandy-sweep-3 - _step__MAX","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","youthful-sweep-1 - _step","youthful-sweep-1 - _step__MIN","youthful-sweep-1 - _step__MAX","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX"
"321000","1070","1070","1070","0.7272727272727272","0.7272727272727272","0.7272727272727272","1070","1070","1070","0.7575757575757577","0.7575757575757577","0.7575757575757577","1070","1070","1070","0.6363636363636364","0.6363636363636364","0.6363636363636364","1070","1070","1070","0.4545454545454546","0.4545454545454546","0.4545454545454546","1070","1070","1070","0.7575757575757575","0.7575757575757575","0.7575757575757575","1070","1070","1070","0.4545454545454546","0.4545454545454546","0.4545454545454546","1070","1070","1070","0.7575757575757575","0.7575757575757575","0.7575757575757575","1070","1070","1070","0.7272727272727272","0.7272727272727272","0.7272727272727272","1070","1070","1070","0.7272727272727272","0.7272727272727272","0.7272727272727272","1070","1070","1070","0.5757575757575757","0.5757575757575757","0.5757575757575757"
"322500","1075","1075","1075","0.39393939393939387","0.39393939393939387","0.39393939393939387","1075","1075","1075","0.7575757575757575","0.7575757575757575","0.7575757575757575","1075","1075","1075","0.6363636363636364","0.6363636363636364","0.6363636363636364","1075","1075","1075","0.7272727272727272","0.7272727272727272","0.7272727272727272","1075","1075","1075","0.48484848484848486","0.48484848484848486","0.48484848484848486","1075","1075","1075","0.8181818181818182","0.8181818181818182","0.8181818181818182","1075","1075","1075","0.7272727272727272","0.7272727272727272","0.7272727272727272","1075","1075","1075","0.7575757575757577","0.7575757575757577","0.7575757575757577","1075","1075","1075","0.8484848484848485","0.8484848484848485","0.8484848484848485","1075","1075","1075","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"324000","1080","1080","1080","0.6666666666666666","0.6666666666666666","0.6666666666666666","1080","1080","1080","0.6969696969696969","0.6969696969696969","0.6969696969696969","1080","1080","1080","0.787878787878788","0.787878787878788","0.787878787878788","1080","1080","1080","0.8484848484848485","0.8484848484848485","0.8484848484848485","1080","1080","1080","0.7272727272727272","0.7272727272727272","0.7272727272727272","1080","1080","1080","0.7272727272727272","0.7272727272727272","0.7272727272727272","1080","1080","1080","0.7272727272727272","0.7272727272727272","0.7272727272727272","1080","1080","1080","0.7272727272727274","0.7272727272727274","0.7272727272727274","1080","1080","1080","0.6363636363636364","0.6363636363636364","0.6363636363636364","1080","1080","1080","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"325500","1085","1085","1085","0.7272727272727272","0.7272727272727272","0.7272727272727272","1085","1085","1085","0.7272727272727272","0.7272727272727272","0.7272727272727272","1085","1085","1085","0.7575757575757575","0.7575757575757575","0.7575757575757575","1085","1085","1085","0.7878787878787877","0.7878787878787877","0.7878787878787877","1085","1085","1085","0.5454545454545454","0.5454545454545454","0.5454545454545454","1085","1085","1085","0.7272727272727272","0.7272727272727272","0.7272727272727272","1085","1085","1085","0.7575757575757575","0.7575757575757575","0.7575757575757575","1085","1085","1085","0.5757575757575757","0.5757575757575757","0.5757575757575757","1085","1085","1085","0.6363636363636364","0.6363636363636364","0.6363636363636364","1085","1085","1085","0.6060606060606061","0.6060606060606061","0.6060606060606061"
"327000","1090","1090","1090","0.8181818181818182","0.8181818181818182","0.8181818181818182","1090","1090","1090","0.8181818181818182","0.8181818181818182","0.8181818181818182","1090","1090","1090","0.7878787878787877","0.7878787878787877","0.7878787878787877","1090","1090","1090","0.21212121212121213","0.21212121212121213","0.21212121212121213","1090","1090","1090","0.7272727272727272","0.7272727272727272","0.7272727272727272","1090","1090","1090","0.5757575757575758","0.5757575757575758","0.5757575757575758","1090","1090","1090","0.8181818181818182","0.8181818181818182","0.8181818181818182","1090","1090","1090","0.787878787878788","0.787878787878788","0.787878787878788","1090","1090","1090","0.8484848484848485","0.8484848484848485","0.8484848484848485","1090","1090","1090","0.3636363636363636","0.3636363636363636","0.3636363636363636"
"328500","1095","1095","1095","0.6969696969696969","0.6969696969696969","0.6969696969696969","1095","1095","1095","0.7272727272727272","0.7272727272727272","0.7272727272727272","1095","1095","1095","0.5757575757575758","0.5757575757575758","0.5757575757575758","1095","1095","1095","0.7272727272727272","0.7272727272727272","0.7272727272727272","1095","1095","1095","0.9090909090909091","0.9090909090909091","0.9090909090909091","1095","1095","1095","0.5757575757575757","0.5757575757575757","0.5757575757575757","1095","1095","1095","0.6363636363636364","0.6363636363636364","0.6363636363636364","1095","1095","1095","0.8787878787878788","0.8787878787878788","0.8787878787878788","1095","1095","1095","0.6060606060606061","0.6060606060606061","0.6060606060606061","1095","1095","1095","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"330000","1100","1100","1100","0.787878787878788","0.787878787878788","0.787878787878788","1100","1100","1100","0.6363636363636364","0.6363636363636364","0.6363636363636364","1100","1100","1100","0.787878787878788","0.787878787878788","0.787878787878788","1100","1100","1100","0.606060606060606","0.606060606060606","0.606060606060606","1100","1100","1100","0.7272727272727272","0.7272727272727272","0.7272727272727272","1100","1100","1100","0.6363636363636364","0.6363636363636364","0.6363636363636364","1100","1100","1100","0.606060606060606","0.606060606060606","0.606060606060606","1100","1100","1100","0.3636363636363636","0.3636363636363636","0.3636363636363636","1100","1100","1100","0.606060606060606","0.606060606060606","0.606060606060606","1100","1100","1100","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"331500","1105","1105","1105","0.7272727272727272","0.7272727272727272","0.7272727272727272","1105","1105","1105","0.48484848484848486","0.48484848484848486","0.48484848484848486","1105","1105","1105","0.6969696969696969","0.6969696969696969","0.6969696969696969","1105","1105","1105","0.8181818181818182","0.8181818181818182","0.8181818181818182","1105","1105","1105","0.7272727272727272","0.7272727272727272","0.7272727272727272","1105","1105","1105","0.6363636363636364","0.6363636363636364","0.6363636363636364","1105","1105","1105","0.6969696969696969","0.6969696969696969","0.6969696969696969","1105","1105","1105","0.6363636363636364","0.6363636363636364","0.6363636363636364","1105","1105","1105","0.8181818181818182","0.8181818181818182","0.8181818181818182","1105","1105","1105","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"333000","1110","1110","1110","0.5757575757575757","0.5757575757575757","0.5757575757575757","1110","1110","1110","0.4545454545454546","0.4545454545454546","0.4545454545454546","1110","1110","1110","0.8181818181818182","0.8181818181818182","0.8181818181818182","1110","1110","1110","0.9090909090909091","0.9090909090909091","0.9090909090909091","1110","1110","1110","0.7575757575757575","0.7575757575757575","0.7575757575757575","1110","1110","1110","0.7575757575757577","0.7575757575757577","0.7575757575757577","1110","1110","1110","0.6969696969696969","0.6969696969696969","0.6969696969696969","1110","1110","1110","0.6666666666666666","0.6666666666666666","0.6666666666666666","1110","1110","1110","0.6363636363636364","0.6363636363636364","0.6363636363636364","1110","1110","1110","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"334500","1115","1115","1115","0.8181818181818182","0.8181818181818182","0.8181818181818182","1115","1115","1115","0.6666666666666666","0.6666666666666666","0.6666666666666666","1115","1115","1115","0.4545454545454546","0.4545454545454546","0.4545454545454546","1115","1115","1115","0.6060606060606061","0.6060606060606061","0.6060606060606061","1115","1115","1115","0.6969696969696969","0.6969696969696969","0.6969696969696969","1115","1115","1115","0.8787878787878788","0.8787878787878788","0.8787878787878788","1115","1115","1115","0.7272727272727272","0.7272727272727272","0.7272727272727272","1115","1115","1115","0.42424242424242425","0.42424242424242425","0.42424242424242425","1115","1115","1115","0.7272727272727272","0.7272727272727272","0.7272727272727272","1115","1115","1115","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"336000","1120","1120","1120","0.8181818181818182","0.8181818181818182","0.8181818181818182","1120","1120","1120","0.7878787878787877","0.7878787878787877","0.7878787878787877","1120","1120","1120","0.6969696969696969","0.6969696969696969","0.6969696969696969","1120","1120","1120","0.45454545454545453","0.45454545454545453","0.45454545454545453","1120","1120","1120","0.393939393939394","0.393939393939394","0.393939393939394","1120","1120","1120","0.5757575757575757","0.5757575757575757","0.5757575757575757","1120","1120","1120","0.8181818181818182","0.8181818181818182","0.8181818181818182","1120","1120","1120","0.45454545454545453","0.45454545454545453","0.45454545454545453","1120","1120","1120","0.7272727272727272","0.7272727272727272","0.7272727272727272","1120","1120","1120","0.5454545454545454","0.5454545454545454","0.5454545454545454"
"337500","1125","1125","1125","0.7272727272727272","0.7272727272727272","0.7272727272727272","1125","1125","1125","0.9090909090909091","0.9090909090909091","0.9090909090909091","1125","1125","1125","0.5454545454545455","0.5454545454545455","0.5454545454545455","1125","1125","1125","0.2727272727272727","0.2727272727272727","0.2727272727272727","1125","1125","1125","0.39393939393939387","0.39393939393939387","0.39393939393939387","1125","1125","1125","0.5454545454545454","0.5454545454545454","0.5454545454545454","1125","1125","1125","0.7272727272727272","0.7272727272727272","0.7272727272727272","1125","1125","1125","0.7575757575757577","0.7575757575757577","0.7575757575757577","1125","1125","1125","0.4545454545454546","0.4545454545454546","0.4545454545454546","1125","1125","1125","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"339000","1130","1130","1130","0.6969696969696969","0.6969696969696969","0.6969696969696969","1130","1130","1130","0.9090909090909091","0.9090909090909091","0.9090909090909091","1130","1130","1130","0.45454545454545453","0.45454545454545453","0.45454545454545453","1130","1130","1130","0.8181818181818182","0.8181818181818182","0.8181818181818182","1130","1130","1130","0.393939393939394","0.393939393939394","0.393939393939394","1130","1130","1130","0.5151515151515151","0.5151515151515151","0.5151515151515151","1130","1130","1130","0.6666666666666666","0.6666666666666666","0.6666666666666666","1130","1130","1130","0.39393939393939387","0.39393939393939387","0.39393939393939387","1130","1130","1130","0.6969696969696969","0.6969696969696969","0.6969696969696969","1130","1130","1130","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"340500","1135","1135","1135","0.8484848484848485","0.8484848484848485","0.8484848484848485","1135","1135","1135","0.6666666666666666","0.6666666666666666","0.6666666666666666","1135","1135","1135","0.9090909090909091","0.9090909090909091","0.9090909090909091","1135","1135","1135","0.5151515151515151","0.5151515151515151","0.5151515151515151","1135","1135","1135","0.5757575757575758","0.5757575757575758","0.5757575757575758","1135","1135","1135","0.5151515151515151","0.5151515151515151","0.5151515151515151","1135","1135","1135","0.48484848484848486","0.48484848484848486","0.48484848484848486","1135","1135","1135","0.8484848484848485","0.8484848484848485","0.8484848484848485","1135","1135","1135","0.6969696969696969","0.6969696969696969","0.6969696969696969","1135","1135","1135","0.6060606060606061","0.6060606060606061","0.6060606060606061"
"342000","1140","1140","1140","0.5454545454545454","0.5454545454545454","0.5454545454545454","1140","1140","1140","0.39393939393939387","0.39393939393939387","0.39393939393939387","1140","1140","1140","0.7272727272727272","0.7272727272727272","0.7272727272727272","1140","1140","1140","0.7575757575757575","0.7575757575757575","0.7575757575757575","1140","1140","1140","0.6969696969696969","0.6969696969696969","0.6969696969696969","1140","1140","1140","0.6363636363636364","0.6363636363636364","0.6363636363636364","1140","1140","1140","0.7272727272727272","0.7272727272727272","0.7272727272727272","1140","1140","1140","0.7878787878787877","0.7878787878787877","0.7878787878787877","1140","1140","1140","0.8181818181818182","0.8181818181818182","0.8181818181818182","1140","1140","1140","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"343500","1145","1145","1145","0.7272727272727272","0.7272727272727272","0.7272727272727272","1145","1145","1145","0.7575757575757577","0.7575757575757577","0.7575757575757577","1145","1145","1145","0.8181818181818182","0.8181818181818182","0.8181818181818182","1145","1145","1145","0.6666666666666666","0.6666666666666666","0.6666666666666666","1145","1145","1145","0.5757575757575757","0.5757575757575757","0.5757575757575757","1145","1145","1145","0.4545454545454546","0.4545454545454546","0.4545454545454546","1145","1145","1145","0.6666666666666666","0.6666666666666666","0.6666666666666666","1145","1145","1145","0.8181818181818182","0.8181818181818182","0.8181818181818182","1145","1145","1145","0.7272727272727272","0.7272727272727272","0.7272727272727272","1145","1145","1145","0.7575757575757577","0.7575757575757577","0.7575757575757577"
"345000","1150","1150","1150","0.8181818181818182","0.8181818181818182","0.8181818181818182","1150","1150","1150","0.8787878787878788","0.8787878787878788","0.8787878787878788","1150","1150","1150","0.7575757575757575","0.7575757575757575","0.7575757575757575","1150","1150","1150","0.8484848484848485","0.8484848484848485","0.8484848484848485","1150","1150","1150","0.48484848484848486","0.48484848484848486","0.48484848484848486","1150","1150","1150","0.6363636363636364","0.6363636363636364","0.6363636363636364","1150","1150","1150","0.5454545454545455","0.5454545454545455","0.5454545454545455","1150","1150","1150","0.8181818181818182","0.8181818181818182","0.8181818181818182","1150","1150","1150","0.7272727272727272","0.7272727272727272","0.7272727272727272","1150","1150","1150","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"346500","1155","1155","1155","0.8181818181818182","0.8181818181818182","0.8181818181818182","1155","1155","1155","0.7272727272727272","0.7272727272727272","0.7272727272727272","1155","1155","1155","0.6060606060606061","0.6060606060606061","0.6060606060606061","1155","1155","1155","0.5757575757575757","0.5757575757575757","0.5757575757575757","1155","1155","1155","0.8484848484848485","0.8484848484848485","0.8484848484848485","1155","1155","1155","0.8181818181818182","0.8181818181818182","0.8181818181818182","1155","1155","1155","0.6969696969696969","0.6969696969696969","0.6969696969696969","1155","1155","1155","0.7575757575757577","0.7575757575757577","0.7575757575757577","1155","1155","1155","0.8181818181818182","0.8181818181818182","0.8181818181818182","1155","1155","1155","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"348000","1160","1160","1160","0.8181818181818182","0.8181818181818182","0.8181818181818182","1160","1160","1160","0.8484848484848485","0.8484848484848485","0.8484848484848485","1160","1160","1160","0.8181818181818182","0.8181818181818182","0.8181818181818182","1160","1160","1160","0.6363636363636364","0.6363636363636364","0.6363636363636364","1160","1160","1160","0.45454545454545453","0.45454545454545453","0.45454545454545453","1160","1160","1160","0.6363636363636364","0.6363636363636364","0.6363636363636364","1160","1160","1160","0.6969696969696969","0.6969696969696969","0.6969696969696969","1160","1160","1160","0.4545454545454546","0.4545454545454546","0.4545454545454546","1160","1160","1160","0.6969696969696969","0.6969696969696969","0.6969696969696969","1160","1160","1160","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"349500","1165","1165","1165","0.7272727272727272","0.7272727272727272","0.7272727272727272","1165","1165","1165","0.5151515151515151","0.5151515151515151","0.5151515151515151","1165","1165","1165","0.4848484848484848","0.4848484848484848","0.4848484848484848","1165","1165","1165","0.6363636363636364","0.6363636363636364","0.6363636363636364","1165","1165","1165","0.6969696969696969","0.6969696969696969","0.6969696969696969","1165","1165","1165","0.6060606060606061","0.6060606060606061","0.6060606060606061","1165","1165","1165","0.5454545454545454","0.5454545454545454","0.5454545454545454","1165","1165","1165","0.7272727272727272","0.7272727272727272","0.7272727272727272","1165","1165","1165","0.6666666666666666","0.6666666666666666","0.6666666666666666","1165","1165","1165","0.6363636363636364","0.6363636363636364","0.6363636363636364"
"351000","1170","1170","1170","0.5757575757575757","0.5757575757575757","0.5757575757575757","1170","1170","1170","0.7575757575757575","0.7575757575757575","0.7575757575757575","1170","1170","1170","0.6363636363636364","0.6363636363636364","0.6363636363636364","1170","1170","1170","0.6363636363636364","0.6363636363636364","0.6363636363636364","1170","1170","1170","0.8787878787878788","0.8787878787878788","0.8787878787878788","1170","1170","1170","0.5454545454545454","0.5454545454545454","0.5454545454545454","1170","1170","1170","0.6969696969696969","0.6969696969696969","0.6969696969696969","1170","1170","1170","0.45454545454545453","0.45454545454545453","0.45454545454545453","1170","1170","1170","0.7575757575757575","0.7575757575757575","0.7575757575757575","1170","1170","1170","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"352500","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.7272727272727272","0.7272727272727272","0.7272727272727272","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.787878787878788","0.787878787878788","0.787878787878788","1175","1175","1175","0.7272727272727272","0.7272727272727272","0.7272727272727272","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.5151515151515151","0.5151515151515151","0.5151515151515151","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.7575757575757577","0.7575757575757577","0.7575757575757577"
"354000","1180","1180","1180","0.6969696969696969","0.6969696969696969","0.6969696969696969","1180","1180","1180","0.6060606060606061","0.6060606060606061","0.6060606060606061","1180","1180","1180","0.9090909090909091","0.9090909090909091","0.9090909090909091","1180","1180","1180","0.8181818181818182","0.8181818181818182","0.8181818181818182","1180","1180","1180","0.5454545454545454","0.5454545454545454","0.5454545454545454","1180","1180","1180","0.48484848484848486","0.48484848484848486","0.48484848484848486","1180","1180","1180","0.5757575757575757","0.5757575757575757","0.5757575757575757","1180","1180","1180","0.6666666666666666","0.6666666666666666","0.6666666666666666","1180","1180","1180","0.6363636363636364","0.6363636363636364","0.6363636363636364","1180","1180","1180","0.787878787878788","0.787878787878788","0.787878787878788"
"355500","1185","1185","1185","0.8181818181818182","0.8181818181818182","0.8181818181818182","1185","1185","1185","0.8181818181818182","0.8181818181818182","0.8181818181818182","1185","1185","1185","0.6969696969696969","0.6969696969696969","0.6969696969696969","1185","1185","1185","0.6363636363636364","0.6363636363636364","0.6363636363636364","1185","1185","1185","0.6666666666666666","0.6666666666666666","0.6666666666666666","1185","1185","1185","0.5757575757575757","0.5757575757575757","0.5757575757575757","1185","1185","1185","0.6969696969696969","0.6969696969696969","0.6969696969696969","1185","1185","1185","0.5151515151515151","0.5151515151515151","0.5151515151515151","1185","1185","1185","0.7272727272727272","0.7272727272727272","0.7272727272727272","1185","1185","1185","0.5151515151515151","0.5151515151515151","0.5151515151515151"
"357000","1190","1190","1190","0.7575757575757575","0.7575757575757575","0.7575757575757575","1190","1190","1190","0.5454545454545454","0.5454545454545454","0.5454545454545454","1190","1190","1190","0.7272727272727272","0.7272727272727272","0.7272727272727272","1190","1190","1190","0.42424242424242425","0.42424242424242425","0.42424242424242425","1190","1190","1190","0.6363636363636364","0.6363636363636364","0.6363636363636364","1190","1190","1190","0.5151515151515151","0.5151515151515151","0.5151515151515151","1190","1190","1190","0.9090909090909091","0.9090909090909091","0.9090909090909091","1190","1190","1190","0.5757575757575757","0.5757575757575757","0.5757575757575757","1190","1190","1190","0.5757575757575757","0.5757575757575757","0.5757575757575757","1190","1190","1190","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"358500","1195","1195","1195","0.9090909090909091","0.9090909090909091","0.9090909090909091","1195","1195","1195","0.7272727272727272","0.7272727272727272","0.7272727272727272","1195","1195","1195","0.6666666666666666","0.6666666666666666","0.6666666666666666","1195","1195","1195","0.8181818181818182","0.8181818181818182","0.8181818181818182","1195","1195","1195","0.6969696969696969","0.6969696969696969","0.6969696969696969","1195","1195","1195","0.5757575757575757","0.5757575757575757","0.5757575757575757","1195","1195","1195","0.7575757575757575","0.7575757575757575","0.7575757575757575","1195","1195","1195","0.8181818181818182","0.8181818181818182","0.8181818181818182","1195","1195","1195","0.8181818181818182","0.8181818181818182","0.8181818181818182","1195","1195","1195","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"360000","1200","1200","1200","0.6666666666666666","0.6666666666666666","0.6666666666666666","1200","1200","1200","0.5757575757575757","0.5757575757575757","0.5757575757575757","1200","1200","1200","0.6969696969696969","0.6969696969696969","0.6969696969696969","1200","1200","1200","0.8787878787878788","0.8787878787878788","0.8787878787878788","1200","1200","1200","0.7575757575757575","0.7575757575757575","0.7575757575757575","1200","1200","1200","0.7272727272727272","0.7272727272727272","0.7272727272727272","1200","1200","1200","0.5454545454545454","0.5454545454545454","0.5454545454545454","1200","1200","1200","0.5454545454545454","0.5454545454545454","0.5454545454545454","1200","1200","1200","0.7575757575757575","0.7575757575757575","0.7575757575757575","1200","1200","1200","0.48484848484848486","0.48484848484848486","0.48484848484848486"
"361500","1205","1205","1205","0.6363636363636364","0.6363636363636364","0.6363636363636364","1205","1205","1205","0.5757575757575757","0.5757575757575757","0.5757575757575757","1205","1205","1205","0.7575757575757575","0.7575757575757575","0.7575757575757575","1205","1205","1205","0.8181818181818182","0.8181818181818182","0.8181818181818182","1205","1205","1205","0.6969696969696969","0.6969696969696969","0.6969696969696969","1205","1205","1205","0.8181818181818182","0.8181818181818182","0.8181818181818182","1205","1205","1205","0.6363636363636364","0.6363636363636364","0.6363636363636364","1205","1205","1205","0.7272727272727272","0.7272727272727272","0.7272727272727272","1205","1205","1205","0.7575757575757575","0.7575757575757575","0.7575757575757575","1205","1205","1205","0.7878787878787877","0.7878787878787877","0.7878787878787877"
"363000","1210","1210","1210","0.7272727272727272","0.7272727272727272","0.7272727272727272","1210","1210","1210","0.6666666666666666","0.6666666666666666","0.6666666666666666","1210","1210","1210","0.6666666666666666","0.6666666666666666","0.6666666666666666","1210","1210","1210","0.5151515151515151","0.5151515151515151","0.5151515151515151","1210","1210","1210","0.9090909090909091","0.9090909090909091","0.9090909090909091","1210","1210","1210","0.7272727272727272","0.7272727272727272","0.7272727272727272","1210","1210","1210","0.7272727272727272","0.7272727272727272","0.7272727272727272","1210","1210","1210","0.787878787878788","0.787878787878788","0.787878787878788","1210","1210","1210","0.8484848484848485","0.8484848484848485","0.8484848484848485","1210","1210","1210","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"364500","1215","1215","1215","0.8181818181818182","0.8181818181818182","0.8181818181818182","1215","1215","1215","0.6363636363636364","0.6363636363636364","0.6363636363636364","1215","1215","1215","0.6969696969696969","0.6969696969696969","0.6969696969696969","1215","1215","1215","0.3636363636363636","0.3636363636363636","0.3636363636363636","1215","1215","1215","0.7575757575757575","0.7575757575757575","0.7575757575757575","1215","1215","1215","0.8484848484848485","0.8484848484848485","0.8484848484848485","1215","1215","1215","0.5757575757575758","0.5757575757575758","0.5757575757575758","1215","1215","1215","0.6666666666666666","0.6666666666666666","0.6666666666666666","1215","1215","1215","0.7575757575757575","0.7575757575757575","0.7575757575757575","1215","1215","1215","0.787878787878788","0.787878787878788","0.787878787878788"
"366000","1220","1220","1220","0.5454545454545454","0.5454545454545454","0.5454545454545454","1220","1220","1220","0.8181818181818182","0.8181818181818182","0.8181818181818182","1220","1220","1220","0.5454545454545454","0.5454545454545454","0.5454545454545454","1220","1220","1220","0.8181818181818182","0.8181818181818182","0.8181818181818182","1220","1220","1220","0.6363636363636364","0.6363636363636364","0.6363636363636364","1220","1220","1220","0.6363636363636364","0.6363636363636364","0.6363636363636364","1220","1220","1220","0.8181818181818182","0.8181818181818182","0.8181818181818182","1220","1220","1220","0.8787878787878788","0.8787878787878788","0.8787878787878788","1220","1220","1220","0.5151515151515151","0.5151515151515151","0.5151515151515151","1220","1220","1220","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"367500","1225","1225","1225","0.6363636363636364","0.6363636363636364","0.6363636363636364","1225","1225","1225","0.8181818181818182","0.8181818181818182","0.8181818181818182","1225","1225","1225","0.6363636363636364","0.6363636363636364","0.6363636363636364","1225","1225","1225","0.6969696969696969","0.6969696969696969","0.6969696969696969","1225","1225","1225","0.8181818181818182","0.8181818181818182","0.8181818181818182","1225","1225","1225","0.5151515151515151","0.5151515151515151","0.5151515151515151","1225","1225","1225","0.8181818181818182","0.8181818181818182","0.8181818181818182","1225","1225","1225","0.8181818181818182","0.8181818181818182","0.8181818181818182","1225","1225","1225","0.8787878787878788","0.8787878787878788","0.8787878787878788","1225","1225","1225","0.5757575757575758","0.5757575757575758","0.5757575757575758"
"369000","1230","1230","1230","0.7272727272727272","0.7272727272727272","0.7272727272727272","1230","1230","1230","0.606060606060606","0.606060606060606","0.606060606060606","1230","1230","1230","0.6969696969696969","0.6969696969696969","0.6969696969696969","1230","1230","1230","0.6666666666666666","0.6666666666666666","0.6666666666666666","1230","1230","1230","0.8484848484848485","0.8484848484848485","0.8484848484848485","1230","1230","1230","0.45454545454545453","0.45454545454545453","0.45454545454545453","1230","1230","1230","0.48484848484848486","0.48484848484848486","0.48484848484848486","1230","1230","1230","0.45454545454545453","0.45454545454545453","0.45454545454545453","1230","1230","1230","0.7575757575757577","0.7575757575757577","0.7575757575757577","1230","1230","1230","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"370500","1235","1235","1235","0.6060606060606061","0.6060606060606061","0.6060606060606061","1235","1235","1235","0.8181818181818182","0.8181818181818182","0.8181818181818182","1235","1235","1235","0.8181818181818182","0.8181818181818182","0.8181818181818182","1235","1235","1235","0.6060606060606061","0.6060606060606061","0.6060606060606061","1235","1235","1235","0.8181818181818182","0.8181818181818182","0.8181818181818182","1235","1235","1235","0.6666666666666666","0.6666666666666666","0.6666666666666666","1235","1235","1235","0.8181818181818182","0.8181818181818182","0.8181818181818182","1235","1235","1235","0.7575757575757575","0.7575757575757575","0.7575757575757575","1235","1235","1235","0.7575757575757575","0.7575757575757575","0.7575757575757575","1235","1235","1235","0.787878787878788","0.787878787878788","0.787878787878788"
