"time_steps","silvery-sweep-6 - _step","silvery-sweep-6 - _step__MIN","silvery-sweep-6 - _step__MAX","silvery-sweep-6 - r_mean","silvery-sweep-6 - r_mean__MIN","silvery-sweep-6 - r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - r_mean","jumping-sweep-5 - r_mean__MIN","jumping-sweep-5 - r_mean__MAX","zany-sweep-4 - _step","zany-sweep-4 - _step__MIN","zany-sweep-4 - _step__MAX","zany-sweep-4 - r_mean","zany-sweep-4 - r_mean__MIN","zany-sweep-4 - r_mean__MAX","visionary-sweep-3 - _step","visionary-sweep-3 - _step__MIN","visionary-sweep-3 - _step__MAX","visionary-sweep-3 - r_mean","visionary-sweep-3 - r_mean__MIN","visionary-sweep-3 - r_mean__MAX","wandering-sweep-2 - _step","wandering-sweep-2 - _step__MIN","wandering-sweep-2 - _step__MAX","wandering-sweep-2 - r_mean","wandering-sweep-2 - r_mean__MIN","wandering-sweep-2 - r_mean__MAX","eager-sweep-5 - _step","eager-sweep-5 - _step__MIN","eager-sweep-5 - _step__MAX","eager-sweep-5 - r_mean","eager-sweep-5 - r_mean__MIN","eager-sweep-5 - r_mean__MAX","wild-sweep-3 - _step","wild-sweep-3 - _step__MIN","wild-sweep-3 - _step__MAX","wild-sweep-3 - r_mean","wild-sweep-3 - r_mean__MIN","wild-sweep-3 - r_mean__MAX","blooming-sweep-4 - _step","blooming-sweep-4 - _step__MIN","blooming-sweep-4 - _step__MAX","blooming-sweep-4 - r_mean","blooming-sweep-4 - r_mean__MIN","blooming-sweep-4 - r_mean__MAX","worldly-sweep-2 - _step","worldly-sweep-2 - _step__MIN","worldly-sweep-2 - _step__MAX","worldly-sweep-2 - r_mean","worldly-sweep-2 - r_mean__MIN","worldly-sweep-2 - r_mean__MAX","eager-sweep-1 - _step","eager-sweep-1 - _step__MIN","eager-sweep-1 - _step__MAX","eager-sweep-1 - r_mean","eager-sweep-1 - r_mean__MIN","eager-sweep-1 - r_mean__MAX"
"349000","17425","17425","17425","67.83811930611901","67.83811930611901","67.83811930611901","17425","17425","17425","61.183643118190474","61.183643118190474","61.183643118190474","17425","17425","17425","67.63173283786378","67.63173283786378","67.63173283786378","17425","17425","17425","61.14373960510385","61.14373960510385","61.14373960510385","17425","17425","17425","64.65602627213288","64.65602627213288","64.65602627213288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349500","17450","17450","17450","69.45329279505789","69.45329279505789","69.45329279505789","17450","17450","17450","64.78274325931699","64.78274325931699","64.78274325931699","17450","17450","17450","66.62698234823202","66.62698234823202","66.62698234823202","17450","17450","17450","61.43742807650831","61.43742807650831","61.43742807650831","17450","17450","17450","68.87163734144758","68.87163734144758","68.87163734144758","5800","5800","5800","68.639890904892","68.639890904892","68.639890904892","5800","5800","5800","68.09590686760833","68.09590686760833","68.09590686760833","5800","5800","5800","64.76294964336006","64.76294964336006","64.76294964336006","5800","5800","5800","66.80837324325773","66.80837324325773","66.80837324325773","5800","5800","5800","69.28702303947156","69.28702303947156","69.28702303947156"
"350000","17475","17475","17475","70.0869385673375","70.0869385673375","70.0869385673375","17475","17475","17475","65.08953925712409","65.08953925712409","65.08953925712409","17475","17475","17475","69.44667736817217","69.44667736817217","69.44667736817217","17475","17475","17475","62.52795341616198","62.52795341616198","62.52795341616198","17475","17475","17475","67.59801747153443","67.59801747153443","67.59801747153443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350500","17500","17500","17500","66.44423562607693","66.44423562607693","66.44423562607693","17500","17500","17500","67.48249783557362","67.48249783557362","67.48249783557362","17500","17500","17500","69.62014835736632","69.62014835736632","69.62014835736632","17500","17500","17500","64.02268703614207","64.02268703614207","64.02268703614207","17500","17500","17500","69.67003766477549","69.67003766477549","69.67003766477549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351000","17525","17525","17525","64.70810873633116","64.70810873633116","64.70810873633116","17525","17525","17525","72.07531770422545","72.07531770422545","72.07531770422545","17525","17525","17525","67.23489016312905","67.23489016312905","67.23489016312905","17525","17525","17525","65.82330035588083","65.82330035588083","65.82330035588083","17525","17525","17525","67.05136394687365","67.05136394687365","67.05136394687365","5825","5825","5825","63.389738848291366","63.389738848291366","63.389738848291366","5825","5825","5825","64.73660273459166","64.73660273459166","64.73660273459166","5825","5825","5825","66.11682105580799","66.11682105580799","66.11682105580799","5825","5825","5825","67.57143250207315","67.57143250207315","67.57143250207315","5825","5825","5825","62.282281660780924","62.282281660780924","62.282281660780924"
"351500","17550","17550","17550","64.57253426494698","64.57253426494698","64.57253426494698","17550","17550","17550","72.41065927270533","72.41065927270533","72.41065927270533","17550","17550","17550","67.64655802496263","67.64655802496263","67.64655802496263","17550","17550","17550","64.76998130837073","64.76998130837073","64.76998130837073","17550","17550","17550","70.8345395946343","70.8345395946343","70.8345395946343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352000","17575","17575","17575","66.8022210988019","66.8022210988019","66.8022210988019","17575","17575","17575","70.58522356929002","70.58522356929002","70.58522356929002","17575","17575","17575","67.37232977565748","67.37232977565748","67.37232977565748","17575","17575","17575","66.87004641657198","66.87004641657198","66.87004641657198","17575","17575","17575","67.78534325363954","67.78534325363954","67.78534325363954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352500","17600","17600","17600","65.04855226972855","65.04855226972855","65.04855226972855","17600","17600","17600","68.73546023378442","68.73546023378442","68.73546023378442","17600","17600","17600","69.05373583118087","69.05373583118087","69.05373583118087","17600","17600","17600","68.70156694971521","68.70156694971521","68.70156694971521","17600","17600","17600","65.15351846067404","65.15351846067404","65.15351846067404","5850","5850","5850","64.73454678410982","64.73454678410982","64.73454678410982","5850","5850","5850","63.52124016191852","63.52124016191852","63.52124016191852","5850","5850","5850","65.80652504936707","65.80652504936707","65.80652504936707","5850","5850","5850","61.508790749855855","61.508790749855855","61.508790749855855","5850","5850","5850","68.49719008978896","68.49719008978896","68.49719008978896"
"353000","17625","17625","17625","59.588346652439704","59.588346652439704","59.588346652439704","17625","17625","17625","66.60001015116943","66.60001015116943","66.60001015116943","17625","17625","17625","70.48183434674934","70.48183434674934","70.48183434674934","17625","17625","17625","68.28149760336044","68.28149760336044","68.28149760336044","17625","17625","17625","58.83178299984631","58.83178299984631","58.83178299984631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353500","17650","17650","17650","63.250243038555034","63.250243038555034","63.250243038555034","17650","17650","17650","61.85091240743451","61.85091240743451","61.85091240743451","17650","17650","17650","64.58985106764536","64.58985106764536","64.58985106764536","17650","17650","17650","64.91938330166046","64.91938330166046","64.91938330166046","17650","17650","17650","60.80122104436006","60.80122104436006","60.80122104436006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354000","17675","17675","17675","66.8262205096438","66.8262205096438","66.8262205096438","17675","17675","17675","64.7087394270383","64.7087394270383","64.7087394270383","17675","17675","17675","62.91351236724722","62.91351236724722","62.91351236724722","17675","17675","17675","64.58961503990224","64.58961503990224","64.58961503990224","17675","17675","17675","62.73345640217448","62.73345640217448","62.73345640217448","5875","5875","5875","67.93096239509262","67.93096239509262","67.93096239509262","5875","5875","5875","68.24085977597073","68.24085977597073","68.24085977597073","5875","5875","5875","65.7118299696961","65.7118299696961","65.7118299696961","5875","5875","5875","67.37111699088017","67.37111699088017","67.37111699088017","5875","5875","5875","63.86753338111557","63.86753338111557","63.86753338111557"
"354500","17700","17700","17700","70.40898622528626","70.40898622528626","70.40898622528626","17700","17700","17700","64.47057516891137","64.47057516891137","64.47057516891137","17700","17700","17700","61.42157719153308","61.42157719153308","61.42157719153308","17700","17700","17700","63.62057327991246","63.62057327991246","63.62057327991246","17700","17700","17700","62.62283153796018","62.62283153796018","62.62283153796018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355000","17725","17725","17725","67.85308810890156","67.85308810890156","67.85308810890156","17725","17725","17725","68.85600597764072","68.85600597764072","68.85600597764072","17725","17725","17725","62.36416221273782","62.36416221273782","62.36416221273782","17725","17725","17725","63.454500983160635","63.454500983160635","63.454500983160635","17725","17725","17725","68.35164703573524","68.35164703573524","68.35164703573524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355500","17750","17750","17750","65.14818735878187","65.14818735878187","65.14818735878187","17750","17750","17750","64.81018017137285","64.81018017137285","64.81018017137285","17750","17750","17750","61.24447791794823","61.24447791794823","61.24447791794823","17750","17750","17750","64.54798194346287","64.54798194346287","64.54798194346287","17750","17750","17750","67.75873290667212","67.75873290667212","67.75873290667212","5900","5900","5900","65.38191178468412","65.38191178468412","65.38191178468412","5900","5900","5900","67.51493108448659","67.51493108448659","67.51493108448659","5900","5900","5900","70.58956206708912","70.58956206708912","70.58956206708912","5900","5900","5900","64.42614727676032","64.42614727676032","64.42614727676032","5900","5900","5900","64.38803863752315","64.38803863752315","64.38803863752315"
"356000","17775","17775","17775","65.01937143031694","65.01937143031694","65.01937143031694","17775","17775","17775","68.00368020762834","68.00368020762834","68.00368020762834","17775","17775","17775","61.68526139722647","61.68526139722647","61.68526139722647","17775","17775","17775","68.60547952656277","68.60547952656277","68.60547952656277","17775","17775","17775","63.128923293712205","63.128923293712205","63.128923293712205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356500","17800","17800","17800","65.21443256567358","65.21443256567358","65.21443256567358","17800","17800","17800","65.81834286418474","65.81834286418474","65.81834286418474","17800","17800","17800","63.15946039071727","63.15946039071727","63.15946039071727","17800","17800","17800","70.05270274686269","70.05270274686269","70.05270274686269","17800","17800","17800","61.23293695277746","61.23293695277746","61.23293695277746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357000","17825","17825","17825","66.25998499895668","66.25998499895668","66.25998499895668","17825","17825","17825","67.4122759066859","67.4122759066859","67.4122759066859","17825","17825","17825","66.02957846562047","66.02957846562047","66.02957846562047","17825","17825","17825","69.31705224115211","69.31705224115211","69.31705224115211","17825","17825","17825","62.381857129981746","62.381857129981746","62.381857129981746","5925","5925","5925","68.73692909493053","68.73692909493053","68.73692909493053","5925","5925","5925","65.50015225444645","65.50015225444645","65.50015225444645","5925","5925","5925","64.20324124972225","64.20324124972225","64.20324124972225","5925","5925","5925","64.76052317262382","64.76052317262382","64.76052317262382","5925","5925","5925","67.4122714751974","67.4122714751974","67.4122714751974"
"357500","17850","17850","17850","68.73314483103024","68.73314483103024","68.73314483103024","17850","17850","17850","65.31114407332704","65.31114407332704","65.31114407332704","17850","17850","17850","66.7625841897744","66.7625841897744","66.7625841897744","17850","17850","17850","66.80916852162476","66.80916852162476","66.80916852162476","17850","17850","17850","64.20562543306517","64.20562543306517","64.20562543306517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358000","17875","17875","17875","70.22894395518404","70.22894395518404","70.22894395518404","17875","17875","17875","67.96328929635818","67.96328929635818","67.96328929635818","17875","17875","17875","65.31303826240044","65.31303826240044","65.31303826240044","17875","17875","17875","64.55319683692007","64.55319683692007","64.55319683692007","17875","17875","17875","68.84202987837207","68.84202987837207","68.84202987837207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358500","17900","17900","17900","73.99000673094703","73.99000673094703","73.99000673094703","17900","17900","17900","65.80059192946524","65.80059192946524","65.80059192946524","17900","17900","17900","66.58304070728008","66.58304070728008","66.58304070728008","17900","17900","17900","63.22110105976374","63.22110105976374","63.22110105976374","17900","17900","17900","69.62733910240517","69.62733910240517","69.62733910240517","5950","5950","5950","64.77596220483882","64.77596220483882","64.77596220483882","5950","5950","5950","66.37055626564194","66.37055626564194","66.37055626564194","5950","5950","5950","66.53445675428105","66.53445675428105","66.53445675428105","5950","5950","5950","68.73057544242697","68.73057544242697","68.73057544242697","5950","5950","5950","67.114361267052","67.114361267052","67.114361267052"
"359000","17925","17925","17925","72.72118134176344","72.72118134176344","72.72118134176344","17925","17925","17925","66.96891377391636","66.96891377391636","66.96891377391636","17925","17925","17925","66.92215937571325","66.92215937571325","66.92215937571325","17925","17925","17925","64.39002635229173","64.39002635229173","64.39002635229173","17925","17925","17925","66.3884653487528","66.3884653487528","66.3884653487528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359500","17950","17950","17950","67.75283120507089","67.75283120507089","67.75283120507089","17950","17950","17950","63.61569736636524","63.61569736636524","63.61569736636524","17950","17950","17950","70.26110437319966","70.26110437319966","70.26110437319966","17950","17950","17950","64.05411812368182","64.05411812368182","64.05411812368182","17950","17950","17950","69.75816331283205","69.75816331283205","69.75816331283205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360000","17975","17975","17975","64.42627716769778","64.42627716769778","64.42627716769778","17975","17975","17975","62.49589030383147","62.49589030383147","62.49589030383147","17975","17975","17975","71.9075443921108","71.9075443921108","71.9075443921108","17975","17975","17975","65.9541986641223","65.9541986641223","65.9541986641223","17975","17975","17975","67.09323094931474","67.09323094931474","67.09323094931474","5975","5975","5975","67.89558565218043","67.89558565218043","67.89558565218043","5975","5975","5975","64.10152888779585","64.10152888779585","64.10152888779585","5975","5975","5975","68.33230304908055","68.33230304908055","68.33230304908055","5975","5975","5975","67.23874151647392","67.23874151647392","67.23874151647392","5975","5975","5975","64.4571157254702","64.4571157254702","64.4571157254702"
"360500","18000","18000","18000","68.10346965445622","68.10346965445622","68.10346965445622","18000","18000","18000","61.63949865077968","61.63949865077968","61.63949865077968","18000","18000","18000","73.54664661375467","73.54664661375467","73.54664661375467","18000","18000","18000","63.82534481952276","63.82534481952276","63.82534481952276","18000","18000","18000","64.78033785801885","64.78033785801885","64.78033785801885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361000","18025","18025","18025","69.47799270478382","69.47799270478382","69.47799270478382","18025","18025","18025","65.74656484991047","65.74656484991047","65.74656484991047","18025","18025","18025","72.6853446214559","72.6853446214559","72.6853446214559","18025","18025","18025","67.01283912361039","67.01283912361039","67.01283912361039","18025","18025","18025","64.82782045430366","64.82782045430366","64.82782045430366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361500","18050","18050","18050","71.67456911859503","71.67456911859503","71.67456911859503","18050","18050","18050","68.32030217755575","68.32030217755575","68.32030217755575","18050","18050","18050","68.59454503943996","68.59454503943996","68.59454503943996","18050","18050","18050","64.87869768950185","64.87869768950185","64.87869768950185","18050","18050","18050","66.88745610494128","66.88745610494128","66.88745610494128","6000","6000","6000","66.56308044442856","66.56308044442856","66.56308044442856","6000","6000","6000","65.55762661739652","65.55762661739652","65.55762661739652","6000","6000","6000","68.07362282431032","68.07362282431032","68.07362282431032","6000","6000","6000","62.05060131007366","62.05060131007366","62.05060131007366","6000","6000","6000","62.31193228543086","62.31193228543086","62.31193228543086"
"362000","18075","18075","18075","65.9558564404418","65.9558564404418","65.9558564404418","18075","18075","18075","67.05255063811603","67.05255063811603","67.05255063811603","18075","18075","18075","65.27934187868321","65.27934187868321","65.27934187868321","18075","18075","18075","69.24619361784151","69.24619361784151","69.24619361784151","18075","18075","18075","67.68943397720697","67.68943397720697","67.68943397720697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362500","18100","18100","18100","66.58160475215308","66.58160475215308","66.58160475215308","18100","18100","18100","67.63418549588526","67.63418549588526","67.63418549588526","18100","18100","18100","63.953103302560756","63.953103302560756","63.953103302560756","18100","18100","18100","63.74242337350688","63.74242337350688","63.74242337350688","18100","18100","18100","63.020508706955134","63.020508706955134","63.020508706955134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363000","18125","18125","18125","61.93635892126868","61.93635892126868","61.93635892126868","18125","18125","18125","69.33444377946316","69.33444377946316","69.33444377946316","18125","18125","18125","63.96142268595318","63.96142268595318","63.96142268595318","18125","18125","18125","62.689347106618634","62.689347106618634","62.689347106618634","18125","18125","18125","63.70985450502254","63.70985450502254","63.70985450502254","6025","6025","6025","66.88249123076719","66.88249123076719","66.88249123076719","6025","6025","6025","64.89763984689398","64.89763984689398","64.89763984689398","6025","6025","6025","65.59535490591054","65.59535490591054","65.59535490591054","6025","6025","6025","70.50312878449607","70.50312878449607","70.50312878449607","6025","6025","6025","59.716421553771035","59.716421553771035","59.716421553771035"
"363500","18150","18150","18150","63.8086179050822","63.8086179050822","63.8086179050822","18150","18150","18150","71.18600900689336","71.18600900689336","71.18600900689336","18150","18150","18150","64.83981207599311","64.83981207599311","64.83981207599311","18150","18150","18150","62.69406415485523","62.69406415485523","62.69406415485523","18150","18150","18150","66.24301154117505","66.24301154117505","66.24301154117505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364000","18175","18175","18175","65.30053995929542","65.30053995929542","65.30053995929542","18175","18175","18175","68.84316269131386","68.84316269131386","68.84316269131386","18175","18175","18175","66.11359421806345","66.11359421806345","66.11359421806345","18175","18175","18175","59.69152601912584","59.69152601912584","59.69152601912584","18175","18175","18175","67.80706233558584","67.80706233558584","67.80706233558584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364500","18200","18200","18200","64.50795762903832","64.50795762903832","64.50795762903832","18200","18200","18200","61.92804422114071","61.92804422114071","61.92804422114071","18200","18200","18200","65.10715128972511","65.10715128972511","65.10715128972511","18200","18200","18200","58.95024975490611","58.95024975490611","58.95024975490611","18200","18200","18200","68.95034472379393","68.95034472379393","68.95034472379393","6050","6050","6050","64.63620390034342","64.63620390034342","64.63620390034342","6050","6050","6050","65.17447141450548","65.17447141450548","65.17447141450548","6050","6050","6050","67.94140875851032","67.94140875851032","67.94140875851032","6050","6050","6050","69.15942073818701","69.15942073818701","69.15942073818701","6050","6050","6050","62.888821589603616","62.888821589603616","62.888821589603616"
"365000","18225","18225","18225","65.36235745439905","65.36235745439905","65.36235745439905","18225","18225","18225","64.40759485377359","64.40759485377359","64.40759485377359","18225","18225","18225","64.35601114800598","64.35601114800598","64.35601114800598","18225","18225","18225","60.51179009526526","60.51179009526526","60.51179009526526","18225","18225","18225","66.644713455825","66.644713455825","66.644713455825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365500","18250","18250","18250","67.41726423960218","67.41726423960218","67.41726423960218","18250","18250","18250","64.47314618877058","64.47314618877058","64.47314618877058","18250","18250","18250","66.7117545231257","66.7117545231257","66.7117545231257","18250","18250","18250","61.75925200569756","61.75925200569756","61.75925200569756","18250","18250","18250","64.91229005839742","64.91229005839742","64.91229005839742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366000","18275","18275","18275","71.01767505913915","71.01767505913915","71.01767505913915","18275","18275","18275","68.15705478757441","68.15705478757441","68.15705478757441","18275","18275","18275","66.82928435196682","66.82928435196682","66.82928435196682","18275","18275","18275","64.24227002134027","64.24227002134027","64.24227002134027","18275","18275","18275","65.09339698230615","65.09339698230615","65.09339698230615","6075","6075","6075","69.60940135384595","69.60940135384595","69.60940135384595","6075","6075","6075","66.11395990293849","66.11395990293849","66.11395990293849","6075","6075","6075","72.53053660910241","72.53053660910241","72.53053660910241","6075","6075","6075","61.42462784246875","61.42462784246875","61.42462784246875","6075","6075","6075","62.135142088984786","62.135142088984786","62.135142088984786"
"366500","18300","18300","18300","70.89805014369793","70.89805014369793","70.89805014369793","18300","18300","18300","66.84605090067217","66.84605090067217","66.84605090067217","18300","18300","18300","68.22311710148047","68.22311710148047","68.22311710148047","18300","18300","18300","66.1341527880803","66.1341527880803","66.1341527880803","18300","18300","18300","68.0048723015132","68.0048723015132","68.0048723015132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367000","18325","18325","18325","68.07366492530923","68.07366492530923","68.07366492530923","18325","18325","18325","66.91276270099192","66.91276270099192","66.91276270099192","18325","18325","18325","66.46741772249325","66.46741772249325","66.46741772249325","18325","18325","18325","72.20444799214167","72.20444799214167","72.20444799214167","18325","18325","18325","68.31061006660988","68.31061006660988","68.31061006660988","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367500","18350","18350","18350","65.4440295309682","65.4440295309682","65.4440295309682","18350","18350","18350","66.68340881556973","66.68340881556973","66.68340881556973","18350","18350","18350","65.09320181319663","65.09320181319663","65.09320181319663","18350","18350","18350","71.7858562275937","71.7858562275937","71.7858562275937","18350","18350","18350","71.00699136518482","71.00699136518482","71.00699136518482","6100","6100","6100","64.23143772215289","64.23143772215289","64.23143772215289","6100","6100","6100","67.61177671557317","67.61177671557317","67.61177671557317","6100","6100","6100","63.15256852661267","63.15256852661267","63.15256852661267","6100","6100","6100","65.39072403759052","65.39072403759052","65.39072403759052","6100","6100","6100","65.6768802647729","65.6768802647729","65.6768802647729"
"368000","18375","18375","18375","62.0176259912813","62.0176259912813","62.0176259912813","18375","18375","18375","65.69518146028936","65.69518146028936","65.69518146028936","18375","18375","18375","64.44810751018467","64.44810751018467","64.44810751018467","18375","18375","18375","70.30215922306716","70.30215922306716","70.30215922306716","18375","18375","18375","71.61855533551537","71.61855533551537","71.61855533551537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368500","18400","18400","18400","62.02071844026986","62.02071844026986","62.02071844026986","18400","18400","18400","66.40988932588435","66.40988932588435","66.40988932588435","18400","18400","18400","67.78078184819759","67.78078184819759","67.78078184819759","18400","18400","18400","65.14615699700893","65.14615699700893","65.14615699700893","18400","18400","18400","69.97428995965224","69.97428995965224","69.97428995965224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"369000","18425","18425","18425","62.42463308664647","62.42463308664647","62.42463308664647","18425","18425","18425","66.3048957424231","66.3048957424231","66.3048957424231","18425","18425","18425","65.45745182078979","65.45745182078979","65.45745182078979","18425","18425","18425","65.94576908991372","65.94576908991372","65.94576908991372","18425","18425","18425","64.91491874544825","64.91491874544825","64.91491874544825","6125","6125","6125","63.2214035658016","63.2214035658016","63.2214035658016","6125","6125","6125","66.92474741284717","66.92474741284717","66.92474741284717","6125","6125","6125","67.74228101345953","67.74228101345953","67.74228101345953","6125","6125","6125","63.663871254176875","63.663871254176875","63.663871254176875","6125","6125","6125","67.56728884656242","67.56728884656242","67.56728884656242"
"369500","18450","18450","18450","64.88344219982183","64.88344219982183","64.88344219982183","18450","18450","18450","63.170998194233036","63.170998194233036","63.170998194233036","18450","18450","18450","62.01291433803441","62.01291433803441","62.01291433803441","18450","18450","18450","65.15700553506345","65.15700553506345","65.15700553506345","18450","18450","18450","63.727293230590675","63.727293230590675","63.727293230590675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370000","18475","18475","18475","64.4459707702613","64.4459707702613","64.4459707702613","18475","18475","18475","64.7721643306215","64.7721643306215","64.7721643306215","18475","18475","18475","64.6037583165418","64.6037583165418","64.6037583165418","18475","18475","18475","63.49440020600818","63.49440020600818","63.49440020600818","18475","18475","18475","65.61007076329159","65.61007076329159","65.61007076329159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370500","18500","18500","18500","66.92534019074971","66.92534019074971","66.92534019074971","18500","18500","18500","65.78772898046331","65.78772898046331","65.78772898046331","18500","18500","18500","65.86274485321995","65.86274485321995","65.86274485321995","18500","18500","18500","64.01622526317625","64.01622526317625","64.01622526317625","18500","18500","18500","66.48283276489778","66.48283276489778","66.48283276489778","6150","6150","6150","62.87139466878584","62.87139466878584","62.87139466878584","6150","6150","6150","66.00517716091595","66.00517716091595","66.00517716091595","6150","6150","6150","69.7349658211495","69.7349658211495","69.7349658211495","6150","6150","6150","68.89012006516941","68.89012006516941","68.89012006516941","6150","6150","6150","71.4916579157092","71.4916579157092","71.4916579157092"
"371000","18525","18525","18525","66.1942404380889","66.1942404380889","66.1942404380889","18525","18525","18525","68.27348265777613","68.27348265777613","68.27348265777613","18525","18525","18525","68.11514171779204","68.11514171779204","68.11514171779204","18525","18525","18525","66.2884217357008","66.2884217357008","66.2884217357008","18525","18525","18525","70.11320451177662","70.11320451177662","70.11320451177662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371500","18550","18550","18550","64.94361044663486","64.94361044663486","64.94361044663486","18550","18550","18550","68.91293180499325","68.91293180499325","68.91293180499325","18550","18550","18550","68.78369479678986","68.78369479678986","68.78369479678986","18550","18550","18550","66.83065998871746","66.83065998871746","66.83065998871746","18550","18550","18550","71.47905242315241","71.47905242315241","71.47905242315241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372000","18575","18575","18575","64.87428400489154","64.87428400489154","64.87428400489154","18575","18575","18575","68.19770490317846","68.19770490317846","68.19770490317846","18575","18575","18575","67.05723156675842","67.05723156675842","67.05723156675842","18575","18575","18575","64.5455450344305","64.5455450344305","64.5455450344305","18575","18575","18575","69.15267816895997","69.15267816895997","69.15267816895997","6175","6175","6175","64.54134258467033","64.54134258467033","64.54134258467033","6175","6175","6175","64.61053090142838","64.61053090142838","64.61053090142838","6175","6175","6175","65.95892808514552","65.95892808514552","65.95892808514552","6175","6175","6175","67.39152463336853","67.39152463336853","67.39152463336853","6175","6175","6175","68.13249955541897","68.13249955541897","68.13249955541897"
"372500","18600","18600","18600","68.2499561337809","68.2499561337809","68.2499561337809","18600","18600","18600","69.1148279828547","69.1148279828547","69.1148279828547","18600","18600","18600","67.55936410109148","67.55936410109148","67.55936410109148","18600","18600","18600","64.65456472843417","64.65456472843417","64.65456472843417","18600","18600","18600","68.74492090070194","68.74492090070194","68.74492090070194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373000","18625","18625","18625","64.57876825717501","64.57876825717501","64.57876825717501","18625","18625","18625","68.81207527085996","68.81207527085996","68.81207527085996","18625","18625","18625","67.4492110877166","67.4492110877166","67.4492110877166","18625","18625","18625","63.512694044644746","63.512694044644746","63.512694044644746","18625","18625","18625","65.32538551317396","65.32538551317396","65.32538551317396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373500","18650","18650","18650","63.42595279641215","63.42595279641215","63.42595279641215","18650","18650","18650","69.56658124690266","69.56658124690266","69.56658124690266","18650","18650","18650","65.34891069673141","65.34891069673141","65.34891069673141","18650","18650","18650","63.932968583282566","63.932968583282566","63.932968583282566","18650","18650","18650","61.88835234380686","61.88835234380686","61.88835234380686","6200","6200","6200","67.68138776923394","67.68138776923394","67.68138776923394","6200","6200","6200","61.61690951725194","61.61690951725194","61.61690951725194","6200","6200","6200","67.94152824940804","67.94152824940804","67.94152824940804","6200","6200","6200","60.169816624625774","60.169816624625774","60.169816624625774","6200","6200","6200","61.59978215092763","61.59978215092763","61.59978215092763"
"374000","18675","18675","18675","63.328513071778836","63.328513071778836","63.328513071778836","18675","18675","18675","67.70750975494764","67.70750975494764","67.70750975494764","18675","18675","18675","67.29625278179509","67.29625278179509","67.29625278179509","18675","18675","18675","61.65549505338446","61.65549505338446","61.65549505338446","18675","18675","18675","60.24884813438129","60.24884813438129","60.24884813438129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374500","18700","18700","18700","63.82285054532577","63.82285054532577","63.82285054532577","18700","18700","18700","66.73191123040591","66.73191123040591","66.73191123040591","18700","18700","18700","67.40412176888366","67.40412176888366","67.40412176888366","18700","18700","18700","61.61711130247951","61.61711130247951","61.61711130247951","18700","18700","18700","63.53367567650704","63.53367567650704","63.53367567650704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
